,Unnamed: 0.1,Unnamed: 0,elapsed_sec,_time,N1,N2,PR,Turbine_Exit,Power,ACC_NI_CH1_FFT,ACC_NI_CH1_RMS,ACC_NI_CH2_FFT,ACC_NI_CH2_RMS,ACC_NI_CH3_FFT,ACC_NI_CH3_RMS,CV_PLC_Control_Call,CV_PLC_Control_Mode,CV_PLC_Diag,CV_PLC_Fuel_Call,CV_PLC_Fuel_Signal_AO,CV_PLC_Fuel_Temp_Set,CV_PLC_N1_Max,CV_PLC_N2_Max,CV_PLC_Passive_kW,CV_PLC_Stage,CV_PLC_Target_N2,CV_PLC_Volt_Max,DO_PLC_Air_Valve,DO_PLC_Fuel_Enable,DO_PLC_Fuel_Heater,DO_PLC_Igniter,DO_PLC_System_Enable,D_NI_Displacement_Probe_1,FP_PLC_Fuel_1,FP_PLC_Oil_Inlet_1,F_PLC_Axial_Force_1,I_PLC_Phase_1,I_PLC_Phase_2,I_PLC_Phase_3,N_PLC_N1,N_PLC_N2,N_PLC_N2b,P_NI_Bellmouth_Pressure_2,P_NI_Combustor_Can_1,P_NI_Generator_Cooling_Inlet_1,P_NI_Impeller_Exit_1,P_NI_Impeller_Exit_2,P_NI_Impeller_Exit_3,P_NI_Impeller_Exit_4,P_NI_Inlet_Mass_Flow_2,P_NI_Inlet_Mass_Flow_3,P_NI_LP_Inlet_1,P_NI_LP_Inlet_2,P_NI_LP_Outlet_Pressure_1,P_NI_LP_Outlet_Pressure_2,P_NI_Lab_Seal_Downstream_1,P_NI_Lab_Seal_Downstream_2,P_NI_Lab_Seal_Downstream_3,P_NI_Lab_Seal_Downstream_4,P_NI_Lab_Seal_Upstream_1,P_NI_Lab_Seal_Upstream_2,P_NI_Lab_Seal_Upstream_3,P_NI_Lab_Seal_Upstream_4,P_NI_Oil_Sump_Cooling_Inlet_1,P_NI_Turbine_Diffuser_Exit_2,P_PLC_Bellmouth_Pressure_1,P_PLC_Inlet_MF,P_PLC_PT_Exit_1,P_PLC_PT_Exit_2,P_PLC_PT_Exit_3,P_PLC_Turbine_Diffuser_Exit,T_NI_Engine_Frame_1,T_NI_Generator_Cooling_Inlet_1,T_NI_Generator_Cooling_Outlet_2,T_NI_Generator_Stator_1,T_NI_Generator_Stator_2,T_NI_Inlet_2,T_NI_Inlet_3,T_NI_N2_Front_Bearing_21,T_NI_Oil_Sump_Cooling_Inlet_1,T_NI_Oil_Sump_Cooling_Outlet_1,T_NI_PT_Exit_1,T_NI_PT_Exit_2,T_NI_PT_Exit_3,T_NI_PT_Exit_4,T_NI_PT_Outlet_Duct_3,T_NI_PT_Outlet_Duct_4,T_NI_PT_Outlet_Duct_5,T_NI_PT_Outlet_Duct_6,T_NI_PT_Outlet_Duct_7,T_NI_Seal_Bypass_1,T_NI_Seal_Bypass_2,T_NI_Seal_Bypass_3,T_NI_Seal_Bypass_4,T_NI_Turbine_Exit_1,T_NI_Turbine_Exit_2,T_PLC_Fuel_Inlet_1,T_PLC_Inlet_1,T_PLC_N2_Front_Bearing_1,T_PLC_Oil_Inlet_1,T_PLC_Oil_Outlet_1,T_PLC_PT_Outlet_Duct_1,T_PLC_PT_Outlet_Duct_2,T_PLC_TC_10,T_PLC_TC_11,T_PLC_TC_12,T_PLC_TC_13,T_PLC_TC_14,T_PLC_TC_15,T_PLC_Turbine_Exit_1,T_PLC_Turbine_Exit_2,VF_PLC_Fuel,V_PLC_Phase_1,V_PLC_Phase_2,V_PLC_Phase_3,cc_call,cc_fuel_manual,cc_ll,cc_max_dec,cc_max_inc,cc_n2_setpoint,cv_control_mode,cv_et,cv_n1_max,cv_n2_max,cv_pid_d,cv_pid_i,cv_pid_p,cv_stage,cv_v_max,spare_420,spare_tc,fuel_gph,fuel_kgs
819,819,819,133.067805,2023-02-10 00:14:15.463895+00:00,0.0,25.98,2.163747018669298,740.1,11.15,140.0,76.23822390388356,140.0,5.72198291305778,64.0,17.25326289907856,60.0,100.0,0.0,72.42,72.42,70.0,150.0,40.0,11.15,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,31.80373120369818,101.33,39.21,-68.0,39.58,39.43,39.06,0.0,25.98,0.0,0.0041335084190261,0.7463649580535309,-1.701322977156366,461.5747189277533,102.370250719317,103.6771152541366,100.062022822938,2.47994276304463,2.464474313597729,-0.0082341960451799,-0.0172885743236784,-0.026342952530161,-0.0168311759728118,103.631855874132,104.5823029004867,0.4012645738624911,104.101421954315,113.4078863661278,0.7011058909241376,112.7855693463488,112.768597067546,2.5709291830113,-0.0123841194350789,0.0,171.51,118.86,116.96,117.93,-1.13,45.00856816511342,16.5549467725523,16.74241042183228,1123.085548797423,32.99704138553212,14.68059959974241,2293.721794554438,24.06447956536849,16.72924779785465,23.67604452228354,120.7070680486673,120.0311900574878,120.6238410652541,122.1722293832587,116.9946695820921,118.3343187731826,120.2463806509546,120.2199773340218,121.3108277754821,67.25187254609878,148.0154869242672,146.6318278158777,129.8134910107727,693.3969239589728,2293.721794554438,69.2,24.8,126.0,30.1,59.8,-243.0,127.1,32.8,-37.4,-3276.8,-3276.8,-3276.8,-3276.8,740.1,768.6,0.4,94.44,93.96,94.83,60.0,56.0,1.0,0.5,0.25,27.0,100.0,133.7,150.0,40.0,0.0,0.1,1.5,60.0,145.0,59.26,193.3,6.340132244591735,0.0054466666666666
820,820,820,133.358884,2023-02-10 00:14:15.754974+00:00,0.0,26.02,2.163483839131508,740.0333333333333,11.15666666666667,140.0,79.76240010015012,140.0,5.86554894514988,96.0,17.44958198462115,60.0,100.0,0.0,72.44,72.44,70.0,150.0,40.0,11.15666666666667,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,31.73254416430035,101.4966666666667,39.21333333333333,-67.95,39.59333333333333,39.44,39.07666666666667,0.0,26.02,0.0,0.0042355992067201,0.7011058909802182,-2.355015569899191,460.6694772436719,102.421167516527,103.6431707188299,100.2317454465084,2.489417188658727,2.474142094431789,-0.0082341960451799,-0.0218157634389145,-0.0308701415974042,-0.0164228046667698,103.7054023673524,104.621904861694,0.4182367237759266,104.1523387594064,113.515377491224,0.7293928078341688,112.7629396372596,112.9496347416978,2.5709291830113,-0.0154022455319117,0.0,171.3666666666667,118.86,117.0066666666667,117.8033333333333,-1.13,45.62561009737743,16.55951559254387,16.74651403942886,1123.085548797423,33.65636094341247,14.58359163755009,2293.718358760992,24.1133419834448,16.73157062485311,23.67565963451801,120.8802710865861,120.1012463855329,120.7318104013974,122.4058510680856,117.1731049957715,118.3956614610154,120.3469625925962,120.3984451651774,121.553827862539,67.42340772950823,148.2090820384554,146.8084441679497,129.9872239096447,693.2177309458594,2293.718358760992,69.2,24.83333333333333,126.0666666666667,30.1,59.83333333333333,-225.5666666666666,127.2,32.83333333333333,-46.86666666666667,-3276.8,-3276.8,-3276.8,-3276.8,740.0333333333333,768.4,0.4,94.47,93.98666666666666,94.86,60.0,56.0,1.0,0.5,0.25,27.0,100.0,133.8666666666666,150.0,40.0,0.0,0.1,1.5,60.0,145.0,59.26,210.4333333333333,6.340132244591735,0.0054466666666666
821,821,821,133.497724,2023-02-10 00:14:15.893814+00:00,0.0,26.06,2.163220659593716,739.9666666666667,11.16333333333333,140.0,80.13917182547628,140.0,5.574175128367704,64.0,17.4415241912785,60.0,100.0,0.0,72.46000000000001,72.46000000000001,70.0,150.0,40.0,11.16333333333333,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,31.66135712490251,101.6633333333333,39.21666666666667,-67.89999999999999,39.60666666666666,39.45,39.09333333333333,0.0,26.06,0.0,0.0043376899944142,0.6558468239069057,-3.008708162642016,459.7642355595905,102.4720843137371,103.6092261835232,100.4014680700789,2.498891614272823,2.483809875265849,-0.0082341960451799,-0.0263429525541507,-0.0353973306646473,-0.0160144333607279,103.7789488605728,104.6615068229012,0.435208873689362,104.2032555644978,113.6228686163203,0.7576797247442002,112.7403099281704,113.1306724158497,2.5709291830113,-0.0184203716287445,0.0,171.2233333333333,118.86,117.0533333333333,117.6766666666667,-1.13,46.24265202964145,16.56408441253544,16.75061765702544,1123.085548797423,34.31568050129283,14.48658367535777,2293.714922967548,24.16220440152109,16.73389345185156,23.67527474675248,121.0534741245049,120.171302713578,120.8397797375406,122.6394727529125,117.3515404094509,118.4570041488481,120.4475445342379,120.5769129963329,121.7968279495959,67.59494291291769,148.4026771526437,146.9850605200217,130.1609568085168,693.038537932746,2293.714922967548,69.2,24.86666666666667,126.1333333333333,30.1,59.86666666666667,-208.1333333333333,127.3,32.86666666666667,-56.33333333333333,-3276.8,-3276.8,-3276.8,-3276.8,739.9666666666667,768.2,0.4,94.5,94.01333333333334,94.89,60.0,56.0,1.0,0.5,0.25,27.0,100.0,134.0333333333333,150.0,40.0,0.0,0.1,1.5,60.0,145.0,59.26,227.5666666666666,6.340132244591735,0.0054466666666666
822,822,822,133.620004,2023-02-10 00:14:16.016094+00:00,0.0,26.1,2.162957480055926,739.9,11.17,140.0,80.51594355080243,140.0,5.282801311585529,32.0,17.43346639793584,60.0,100.0,0.0,72.48,72.48,70.0,150.0,40.0,11.17,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,31.67981302323936,101.83,39.22,-67.85,39.62,39.46,39.11,0.0,26.1,0.0,0.0041879568393399,0.6615042072759726,-2.349545338067477,458.1744063022761,103.117030471866,103.6771152544463,100.2883196535198,2.495024501688568,2.478975984753443,-0.01577951123725,-0.0225702949631223,-0.0316246731136094,-0.0152657526185344,103.8920973145219,104.5936177468051,0.525727007215354,104.0731348417627,113.226848697813,0.8368830926664899,112.695050510423,113.4078863722561,2.594177684429349,-0.0229475607139804,0.0,171.08,118.86,117.1,117.55,-1.13,46.24265202964145,16.56408441253544,16.75061765702544,1123.085548797423,33.58469577646267,14.48658367535777,2293.714922967548,24.16220440152109,16.73389345185156,23.67527474675248,121.0534741245049,120.171302713578,120.8397797375406,122.6394727529125,117.3515404094509,118.4570041488481,120.4475445342379,120.5769129963329,121.7968279495959,67.59494291291769,148.4026771526437,146.9850605200217,130.1609568085168,693.038537932746,2293.714922967548,69.2,24.9,126.2,30.1,59.9,-190.7,127.4,32.9,-65.8,-3276.8,-3276.8,-3276.8,-3276.8,739.9,768.0,0.4,94.53,94.04,94.92,60.0,56.0,1.0,0.5,0.25,27.0,100.0,134.2,150.0,40.0,0.0,0.1,1.5,60.0,145.0,59.26,244.7,6.340132244591735,0.0054466666666666
823,823,823,133.790244,2023-02-10 00:14:16.186334+00:00,0.0,26.1,2.163461907503358,739.8333333333334,11.17666666666667,140.0,80.8927152761286,140.0,4.991427494803354,0.0,17.42540860459319,60.0,100.0,0.0,72.43666666666667,72.43666666666667,70.0,150.0,40.0,11.17666666666667,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,31.69826892157621,101.6866666666667,39.25,-67.70666666666666,39.63333333333333,39.47333333333334,39.12,0.0,26.1,0.0,0.0040382236842657,0.6671615906450393,-1.690382513492938,456.5845770449617,103.7619766299949,103.7450043253694,100.1751712369607,2.491157389104314,2.474142094241036,-0.0233248264293202,-0.0187976373720939,-0.0278520155625715,-0.0145170718763409,104.0052457684711,104.525728670709,0.6162451407413462,103.9430141190276,112.8308287793058,0.9160864605887796,112.6497910926756,113.6851003286626,2.617426185847398,-0.0274747497992162,0.0,171.0966666666667,118.91,117.0633333333333,117.69,-1.13,46.24265202964145,16.56408441253544,16.75061765702544,1123.085548797423,32.85371105163252,14.48658367535777,2293.714922967548,24.16220440152109,16.73389345185156,23.67527474675248,121.0534741245049,120.171302713578,120.8397797375406,122.6394727529125,117.3515404094509,118.4570041488481,120.4475445342379,120.5769129963329,121.7968279495959,67.59494291291769,148.4026771526437,146.9850605200217,130.1609568085168,693.038537932746,2293.714922967548,69.2,24.83333333333333,126.2666666666667,30.1,59.93333333333333,-185.0666666666666,127.4666666666667,32.93333333333333,-77.43333333333334,-2254.366666666667,-3276.8,-3276.8,-3276.8,739.8333333333334,767.8333333333334,0.4,94.55333333333331,94.07,94.94666666666669,60.0,56.0,1.0,0.5,0.25,27.0,100.0,134.4,150.0,40.0,0.0,0.1,1.5,60.0,145.0,59.26,260.8,6.340132244591735,0.0054466666666666
824,824,824,133.997916,2023-02-10 00:14:16.394006+00:00,0.0,26.1,2.163966334950791,739.7666666666667,11.18333333333333,140.0,78.62451953171221,140.0,5.139483869147203,0.0,17.50376430104573,60.0,100.0,0.0,72.39333333333333,72.39333333333333,70.0,150.0,40.0,11.18333333333333,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,31.71672481991307,101.5433333333333,39.28,-67.56333333333333,39.64666666666666,39.48666666666666,39.13,0.0,26.1,0.0,0.0038884905291914,0.6728189740141062,-1.0312196889184,454.9947477876473,104.4069227881238,103.8128933962925,100.0620228204017,2.487290276520059,2.46930820372863,-0.0308701416213903,-0.0150249797810655,-0.0240793580115337,-0.0137683911341475,104.1183942224202,104.4578395946128,0.7067632742673382,103.8128933962925,112.4348088607985,0.9952898285110692,112.6045316749282,113.962314285069,2.640674687265447,-0.0320019388844521,0.0,171.1133333333333,118.96,117.0266666666667,117.83,-1.13,46.24265202964145,16.56408441253544,16.75061765702544,1123.085548797423,32.12272632680236,14.48658367535777,2293.714922967548,24.16220440152109,16.73389345185156,23.67527474675248,121.0534741245049,120.171302713578,120.8397797375406,122.6394727529125,117.3515404094509,118.4570041488481,120.4475445342379,120.5769129963329,121.7968279495959,67.59494291291769,148.4026771526437,146.9850605200217,130.1609568085168,693.038537932746,2293.714922967548,69.2,24.76666666666667,126.3333333333333,30.1,59.96666666666667,-179.4333333333333,127.5333333333333,32.96666666666667,-89.06666666666666,-1231.933333333333,-3276.8,-3276.8,-3276.8,739.7666666666667,767.6666666666666,0.4,94.57666666666668,94.1,94.97333333333331,60.0,56.0,1.0,0.5,0.25,27.0,100.0,134.6,150.0,40.0,0.0,0.1,1.5,60.0,145.0,59.26,276.9,6.340132244591735,0.0054466666666666
825,825,825,134.167193,2023-02-10 00:14:16.563283+00:00,0.0,26.1,2.164470762398224,739.7,11.19,140.0,76.3563237872958,140.0,5.287540243491052,0.0,17.58211999749828,60.0,100.0,0.0,72.35,72.35,70.0,150.0,40.0,11.19,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,31.72111908150077,101.4,39.31,-67.42,39.66,39.5,39.14,0.0,26.1,0.0,0.0037863997423972,0.706763274319087,0.6481422869576587,453.7953048656542,103.9147270257836,103.8242082415668,100.2034583416294,2.498698258996341,2.460993912493288,-0.0214384976000297,-0.0191749031284468,-0.0244566237688861,-0.0147212575300571,104.016560613711,104.5030989785387,0.5992729908279107,103.9769586561433,112.8874030569794,0.8991143104298255,112.859115907239,113.7925914520476,2.66665830688918,-0.0248338894662391,0.0,171.13,119.01,116.99,117.97,-1.13,45.9741737746255,16.55665037646774,16.75015309845337,1123.085548797423,31.89339779569889,14.1043400799067,2293.710441515656,24.21006015829833,16.7436491920998,23.68112499737132,121.2056871229987,120.2730249358889,120.8782800742692,122.7725140774287,117.4170185526173,118.572200614381,120.525365370631,120.6483613204904,121.8552575812753,67.75996678732578,148.6083427940326,147.1691119071184,130.3384825105244,692.865357780315,2293.710441515656,69.2,24.7,126.4,30.1,60.0,-173.8,127.6,33.0,-100.7,-209.5,-3276.8,-3276.8,-3276.8,739.7,767.5,0.4,94.6,94.13,95.0,60.0,56.0,1.0,0.5,0.25,27.0,100.0,134.8,150.0,40.0,0.0,0.1,1.5,60.0,145.0,59.26,293.0,6.340132244591735,0.0054466666666666
826,826,826,134.237426,2023-02-10 00:14:16.633516+00:00,0.0,26.1,2.164898429147134,739.6500000000001,11.195,140.0,74.08812804287942,140.0,5.435596617834902,0.0,17.66047569395083,60.0,100.0,0.0,72.3625,72.3625,70.0,150.0,40.0,11.195,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,31.72551334308848,101.35,39.27500000000001,-67.6375,39.6675,39.5075,39.1425,0.0,26.1,0.0,0.0036843089556029,0.7407075746240679,2.327504262833717,452.5958619436612,103.4225312634435,103.8355230868411,100.3448938628572,2.510106241472624,2.452679621257946,-0.0120068535786691,-0.0233248264758281,-0.0248338895262385,-0.0156741239259668,103.9147270050017,104.5483583624645,0.4917827073884832,104.141023915994,113.3399972531602,0.8029387923485819,113.1137001395497,113.622868619026,2.692641926512913,-0.0176658400480261,0.0,171.27,119.085,117.055,117.96,-1.13,45.70569551960956,16.54921634040004,16.7496885398813,1123.085548797423,31.66406926459541,13.72209648445562,2293.705960063765,24.25791591507555,16.75340493234803,23.68697524799015,121.3579001214926,120.3747471581998,120.9167804109978,122.905555401945,117.4824966957836,118.687397079914,120.603186207024,120.7198096446479,121.9136872129548,67.92499066173387,148.8140084354215,147.3531632942152,130.5160082125319,692.692177627884,2293.705960063765,69.2,24.775,126.45,30.1,60.025,-169.375,127.65,33.025,-89.375,-210.225,-3276.8,-3276.8,-3276.8,739.6500000000001,767.35,0.4,94.6225,94.1525,95.025,60.0,56.0,1.0,0.5,0.25,27.0,100.0,134.925,150.0,40.0,0.0,0.1,1.5,60.0,145.0,59.26,287.45,6.340132244591735,0.0054466666666666
827,827,827,134.50162799999998,2023-02-10 00:14:16.897718+00:00,0.0,26.1,2.165326095896044,739.6,11.2,140.0,78.8604969719844,140.0,5.508612012003644,0.0,17.56677763422957,60.0,100.0,0.0,72.375,72.375,70.0,150.0,40.0,11.2,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,31.72990760467619,101.3,39.24,-67.855,39.675,39.515,39.145,0.0,26.1,0.0,0.0035822181688087,0.7746518749290487,4.006866238709776,451.3964190216681,102.9303355011033,103.8468379321154,100.4863293840849,2.521514223948906,2.444365330022604,-0.0025752095573086,-0.0274747498232095,-0.0252111552835909,-0.0166269903218765,103.8128933962925,104.5936177463904,0.3842924239490557,104.3050891758448,113.792591449341,0.7067632742673382,113.3682843718604,113.4531457860046,2.718625546136646,-0.0104977906298131,0.0,171.41,119.16,117.12,117.95,-1.13,45.43721726459361,16.54178230433234,16.74922398130923,1123.085548797423,31.43474073349193,13.33985288900455,2293.701478611873,24.30577167185277,16.76316067259626,23.69282549860898,121.5101131199865,120.4764693805107,120.9552807477264,123.0385967264612,117.54797483895,118.8025935454469,120.681007043417,120.7912579688054,121.9721168446343,68.09001453614196,149.0196740768104,147.537214681312,130.6935339145395,692.518997475453,2293.701478611873,69.2,24.85,126.5,30.1,60.05,-164.95,127.7,33.05,-78.05,-210.95,-3276.8,-3276.8,-3276.8,739.6,767.2,0.4,94.645,94.175,95.05,60.0,56.0,1.0,0.5,0.25,27.0,100.0,135.05,150.0,40.0,0.0,0.1,1.5,60.0,145.0,59.26,281.9,6.340132244591735,0.0054466666666666
828,828,828,134.67636199999998,2023-02-10 00:14:17.072452+00:00,0.0,26.1,2.165753762644954,739.55,11.205,140.0,83.63286590108939,140.0,5.581627406172385,0.0,17.47307957450831,60.0,100.0,0.0,72.3875,72.3875,70.0,150.0,40.0,11.205,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,31.80197349906013,101.25,39.205,-68.0725,39.6825,39.5225,39.1475,0.0,26.1,0.0,0.0037047271130352,0.8821421602539061,5.249978167470068,451.1361626758285,103.0434839464562,103.8920973135572,100.310949338549,2.517067044212527,2.440691573609509,-0.0003116149456339,-0.0176658399954631,-0.0221930292107691,-0.0161505571277085,103.8128933962925,104.6558494001914,0.4069219571755719,104.2824594843999,113.6398409016914,0.6784763574219923,113.4078863651908,113.4644606412868,2.624263982107588,-0.0138931824819952,0.0,171.55,119.235,117.185,117.94,-1.13,45.43721726459361,16.54178230433234,16.74922398130923,1123.085548797423,31.47773983271007,13.33985288900455,2293.701478611873,24.30577167185277,16.76316067259626,23.69282549860898,121.5101131199865,120.4764693805107,120.9552807477264,123.0385967264612,117.54797483895,118.8025935454469,120.681007043417,120.7912579688054,121.9721168446343,68.09001453614196,149.0196740768104,147.537214681312,130.6935339145395,692.518997475453,2293.701478611873,69.2,24.925,126.55,30.1,60.075,-160.525,127.75,33.075,-66.725,-211.675,-3276.8,-3276.8,-3276.8,739.55,767.05,0.4,94.6675,94.1975,95.075,60.0,56.0,1.0,0.5,0.25,27.0,100.0,135.175,150.0,40.0,0.0,0.1,1.5,60.0,145.0,59.26,276.35,6.340132244591735,0.0054466666666666
829,829,829,134.717994,2023-02-10 00:14:17.114084+00:00,0.0,26.1,2.166181429393865,739.5,11.21,140.0,76.0076984587541,93.33333333333334,5.428846301437552,32.0,17.60888708272143,60.0,100.0,0.0,72.4,72.4,70.0,150.0,40.0,11.21,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,31.87403939344408,101.2,39.17,-68.29,39.69,39.53,39.15,0.0,26.1,0.0,0.0038272360572618,0.9896324455787636,6.493090096230359,450.8759063299889,103.156632391809,103.937356694999,100.135569293013,2.512619864476147,2.437017817196415,0.0019519796660407,-0.0078569301677167,-0.0191749031379474,-0.0156741239335405,103.8128933962925,104.7180810539925,0.4295514904020881,104.2598297929549,113.4870903540416,0.6501894405766464,113.4474883585211,113.4757754965691,2.529902418078528,-0.0172885743341772,0.0,171.69,119.31,117.25,117.93,-1.13,45.43721726459361,16.54178230433234,16.74922398130923,1123.085548797423,31.5207389319282,13.33985288900455,2293.701478611873,24.30577167185277,16.76316067259626,23.69282549860898,121.5101131199865,120.4764693805107,120.9552807477264,123.0385967264612,117.54797483895,118.8025935454469,120.681007043417,120.7912579688054,121.9721168446343,68.09001453614196,149.0196740768104,147.537214681312,130.6935339145395,692.518997475453,2293.701478611873,69.2,25.0,126.6,30.1,60.1,-156.1,127.8,33.1,-55.4,-212.4,-3276.8,-3276.8,-3276.8,739.5,766.9,0.4,94.69,94.22,95.1,60.0,56.0,1.0,0.5,0.25,27.0,100.0,135.3,150.0,40.0,0.0,0.1,1.5,60.0,145.0,59.26,270.8,6.340132244591735,0.0054466666666666
830,830,830,134.996816,2023-02-10 00:14:17.392906+00:00,0.0,26.12,2.16676261753982,739.4,11.21666666666667,140.0,68.38253101641884,46.66666666666667,5.276065196702721,64.0,17.74469459093454,60.0,100.0,0.0,72.41666666666667,72.41666666666667,70.0,150.0,40.0,11.21666666666667,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,31.94610528782803,101.3733333333333,39.17666666666667,-67.90333333333334,39.70333333333333,39.54,39.16333333333333,0.0,26.12,0.0,0.0039497450014883,1.097122730903621,7.73620202499065,450.6156499841493,103.2697808371619,103.9826160764407,99.96018924747708,2.508172684739768,2.433344060783321,0.0042155742777154,0.0019519796600295,-0.0161567770651256,-0.0151976907393724,103.8128933962925,104.7803127077936,0.4521810236286043,104.23720010151,113.334339806392,0.6219025237313005,113.4870903518514,113.4870903518514,2.435540854049469,-0.0206839661863593,0.0,171.5766666666667,119.31,117.39,117.9666666666667,-1.13,45.43721726459361,16.54178230433234,16.74922398130923,1123.085548797423,31.56373803114633,13.33985288900455,2293.701478611873,24.30577167185277,16.76316067259626,23.69282549860898,121.5101131199865,120.4764693805107,120.9552807477264,123.0385967264612,117.54797483895,118.8025935454469,120.681007043417,120.7912579688054,121.9721168446343,68.09001453614196,149.0196740768104,147.537214681312,130.6935339145395,692.518997475453,2293.701478611873,69.2,25.13333333333333,126.7333333333333,30.1,60.16666666666666,-147.7,127.9333333333333,33.13333333333333,-69.46666666666667,-204.6666666666666,-3276.8,-3276.8,-3276.8,739.4,766.6999999999999,0.4,94.72,94.24666666666668,95.12666666666668,60.0,56.0,1.0,0.5,0.25,27.0,100.0,135.5,150.0,40.0,0.0,0.1,1.5,60.0,145.0,59.26,281.0333333333334,6.340132244591735,0.0054466666666666
831,831,831,135.108564,2023-02-10 00:14:17.504654+00:00,0.0,26.14,2.167343805685775,739.3000000000001,11.22333333333333,140.0,60.75736357408356,0.0,5.123284091967888,96.0,17.88050209914766,60.0,100.0,0.0,72.43333333333334,72.43333333333334,70.0,150.0,40.0,11.22333333333333,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,31.73518074189164,101.5466666666667,39.18333333333333,-67.51666666666667,39.71666666666666,39.55,39.17666666666666,0.0,26.14,0.0,0.0040586418415422,0.831225712149023,8.463744392091423,449.1672677313916,103.4791054701225,103.8298656662825,100.056365400474,2.512426508832057,2.435084261175847,-0.0123841191229677,-0.0127613849548418,-0.0221930291787775,-0.0164228046519383,103.9203844277896,104.8312295162274,0.5087548569961697,104.2485149472152,113.3795992272328,0.604930373675811,113.2211912622351,113.4870903518514,2.445113766094616,-0.0191749031459481,0.0,171.4633333333333,119.31,117.53,118.0033333333333,-1.13,45.43714178348893,16.55061020836498,16.75921188305106,1123.085548797423,32.3377218458207,13.05347291704901,2293.705511917667,24.35315961471631,16.76648996326715,23.70267834213928,121.5648103351938,120.4753305985508,120.9451048638094,123.1560028651767,117.6051227660997,118.7708913452018,120.6567865431446,120.8410720821501,122.0710581420138,68.24390323191533,149.2029612100024,147.6975834672712,130.8472795269301,692.2592595295827,2293.705511917667,69.2,25.26666666666667,126.8666666666667,30.1,60.23333333333333,-139.3,128.0666666666667,33.16666666666667,-83.53333333333333,-196.9333333333333,-3276.8,-3276.8,-3276.8,739.3000000000001,766.5,0.4,94.75,94.27333333333333,95.15333333333334,60.0,56.0,1.0,0.5,0.25,27.0,100.0,135.7,150.0,40.0,0.0,0.1,1.5,60.0,145.0,59.26,291.2666666666667,6.340132244591735,0.0054466666666666
832,832,832,135.26707199999998,2023-02-10 00:14:17.663162+00:00,0.0,26.16,2.167924993831729,739.2,11.23,140.0,59.50627518949051,0.0,5.011165425677627,64.0,17.25058357472849,60.0,100.0,0.0,72.45,72.45,70.0,150.0,40.0,11.23,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,31.52425619595526,101.72,39.19,-67.13,39.73,39.56,39.19,0.0,26.16,0.0,0.004167538681596,0.5653286933944249,9.191286759192192,447.7188854786339,103.6884301030831,103.6771152561243,100.152541553471,2.516680332924345,2.436824461568372,-0.0289838125236509,-0.0274747495697133,-0.0282292812924295,-0.0176479185645042,104.0278754592868,104.8821463246611,0.5653286903637351,104.2598297929204,113.4248586480736,0.5879582236203215,112.9552921726188,113.4870903518514,2.454686678139764,-0.0176658401055368,0.0,171.35,119.31,117.67,118.04,-1.13,45.43706630238425,16.55943811239762,16.76919978479288,1123.085548797423,33.11170566049507,12.76709294509348,2293.709545223461,24.40054755757985,16.76981925393805,23.71253118566957,121.6195075504012,120.4741918165908,120.9349289798923,123.2734090038922,117.6622706932494,118.7391891449567,120.6325660428722,120.8908861954947,122.1699994393934,68.39779192768869,149.3862483431945,147.8579522532305,131.0010251393206,691.9995215837122,2293.709545223461,69.2,25.4,127.0,30.1,60.3,-130.9,128.2,33.2,-97.6,-189.2,-3276.8,-3276.8,-3276.8,739.2,766.3,0.4,94.78,94.3,95.18,60.0,56.0,1.0,0.5,0.25,27.0,100.0,135.9,150.0,40.0,0.0,0.1,1.5,60.0,145.0,59.26,301.5,6.340132244591735,0.0054466666666666
