,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,elapsed_sec,_time,N1,N2,PR,Turbine_Exit,Power,Index,Elapsed Time (s),Channel_NI,Ch1 RMS_NI,Ch2 RMS_NI,Ch1 Crest Factor_NI,Ch2 Crest Factor_NI,P_NI_Box_NI,T_NI_Box_NI,P_Oil_NI,P_TM_Cooling_Snake_NI,P_Fuel_NI,P_Inlet_Mass_Flow_1_NI,P_Inlet_Mass_Flow_2_NI,P_PT_Exit_Flow_Pressure_5_NI,P_Combustor_NI,P_Impeller_Discharge_1_NI,P_Impeller_Discharge_2_NI,P_Impeller_Discharge_3_NI,P_Impeller_Discharge_4_NI,P_LSSP_Inlet_1_NI,P_LSSP_Inlet_3_NI,P_LSSP_Outlet_1_NI,P_LSSP_Outlet_3_NI,F_Axial_NI,T_Gen_Embedded_pt_1_NI,T_Gen_Embedded_pt_2_NI,T_Gen_Fluid_in_ntc_NI,T_Gen_Fluid_out_ntc_NI,N2_Banner_ai_NI,N2_Reluctance_ai_NI,N1_ai_NI,T_Inlet_Air_NI,T_Combustor_Can_Boot_NI,T_Combustor_Cap_NI,T_Seal_Bypass_Flow_1_NI,T_Seal_Bypass_Flow_2_NI,T_Turbine_Exit_Flow_NI,T_Oil_Inlet_Flow_NI,T_Oil_Outlet_Flow_NI,T_TM_Cooling_Snake_In_NI,T_TM_Cooling_Snake_Out_NI,T_Heat_Shield_Cavity_NI,T_Combustor_Can_Surface_1_NI,T_Combustor_Can_Surface_2_NI,T_Hot_Section_Housing_1_NI,T_Hot_Section_Housing_2_NI,T_Oil_Sump_Vent_Temperature_NI,T_Cross_Duct_Flow_1_NI,T_Cross_Duct_Flow_3_NI,T_Cross_Duct_Flow_5_NI,T_Turbine_Exit_Flow_4_NI,Water_dt_C_NI,atmospheric pressure_PLC,bearing temperature_PLC,co2 temperature_PLC,fuel inlet pressure_PLC,fuel inlet temperature_PLC,fuel regulator_PLC,fuel supply pressure_PLC,generator case temperature 1_PLC,generator case temperature 2_PLC,generator case temperature 3_PLC,generator case temperature 4_PLC,generator outlet temperature_PLC,generator phase1 current_PLC,generator phase1 voltage_PLC,generator phase2 current_PLC,generator phase2 voltage_PLC,generator phase3 current_PLC,generator phase3 voltage_PLC,inlet static pressure_PLC,inlet temperature_PLC,n1 speed sensor_PLC,n2 speed sensor_PLC,oil pressure_PLC,oil temperature_PLC,pt outlet pressure 1,pt outlet pressure 2_PLC,pt outlet pressure 3_PLC,pt outlet pressure 4_PLC,pt outlet temperature 1_PLC,pt outlet temperature 2_PLC,pt outlet temperature 3_PLC,pt outlet temperature 4_PLC,turbine outlet temperature 1_PLC,turbine outlet temperature 2_PLC,relay_st1_PLC,relay_st2_PLC,relay_st3_PLC,relay_st4_PLC,relay_st5_PLC,n2b analog_PLC,n2b speed sensor_PLC,Power [kW],Power(kW)_PLC
1425,1425,1425,1425,353.0,2023-04-25 15:19:25,99.19199753,33.23999786,3.569829464,629.1000061,20.70377632,1425,356.0329068,3:19:25 PM,3.6283,3.9249,2.6041,2.8445,102316.5425,43.5797,34.7802,1.6477,136.2054,-2005.7355,-2296.0959,258550.3509,239829.6547,184448.5966,188895.3597,185942.1656,181868.7963,224792.0346,220158.5532,238947.0847,233057.6299,-906.9182,56.5114,57.3707,25.1917,29.9223,38.2814,40.2505,100.0356,20.0671,300.1778,183.5686,263.9781,261.6697,660.2771,70.2819,150.7454,40.1981,66.0627,136.4837,313.457,240.61,154.6666,178.64,37.1975,225.0228,227.3099,227.3452,643.9858,4.7306,1.019895673,161.5999985,224.6499939,0.045637477,19.79999924,35.0,-4.56735611,20.70000076,20.44999981,253.9000015,266.0,419.25,60.7150631,0.938585073,58.12445832,0.713433176,53.69194794,1.07421875,0.087468266,928.7999878,99.19199753,33.23999786,0,161.5499954,3.569829464,3.577684879,1.192461431,3.583763361,224.0,224.699997,228.3500061,224.75,629.1000061,656.8999939,0,0,0,0,0,49.63107682,0,20.70377632,20.70377632
1426,1426,1426,1426,354.0,2023-04-25 15:19:26,99.15599633,33.23999786,3.569829464,629.3000031,20.69270863,1426,356.2827544,3:19:26 PM,3.5465,4.0797,2.8588,2.8548,102316.5425,43.5797,39.8078,1.7639,134.0789,-1997.5333,-2290.3543,258567.3234,241306.2626,184448.5966,188912.3321,185874.2761,181834.8515,224809.0071,220192.4981,239014.9747,232938.8225,-906.9182,56.5114,58.8744,25.1917,29.9305,38.2784,40.2472,100.0593,20.3224,299.8236,185.9087,264.1844,262.2719,659.6843,51.8936,149.0975,39.2867,67.9222,136.0784,313.374,240.3796,154.8513,178.5232,38.6885,225.5327,227.3748,227.4009,643.8123,4.7388,1.019895673,161.6499977,224.7749939,0.045637477,19.79999924,35.0,-4.559251308,20.70000076,20.47499991,254.0000038,266.0500031,417.4250031,60.68251133,0.935872391,58.09868813,0.722927526,53.6580391,1.044379354,0.087468266,927.6499939,99.15599633,33.23999786,0,161.6249962,3.569829464,3.577684879,1.191245705,3.584932328,224.0999985,224.8499985,228.4750061,224.875,629.3000031,657.0500031,0,0,0,0,0,49.6934681,0,20.69270863,20.69270863
1427,1427,1427,1427,354.0,2023-04-25 15:19:26,99.11999512,33.23999786,3.569829464,629.5,20.68164093,1427,356.5326021,3:19:26 PM,3.6072,4.2054,2.7241,2.4813,102312.2992,43.5844,37.8344,2.3488,136.4598,-1998.3535,-2283.7925,258295.7626,240118.1873,184363.7348,189166.9179,185976.1104,181919.7134,224825.9795,220209.4706,239082.8647,233023.6849,-906.8443,56.5114,58.4448,25.1999,29.9428,38.2784,40.2406,100.0199,20.1792,297.8899,186.638,264.3534,262.2422,660.2556,60.5928,146.078,41.8725,68.0437,136.5234,313.3048,239.1605,155.0072,178.5381,37.7348,225.4177,227.5853,227.64,644.539,4.7429,1.019895673,161.6999969,224.8999939,0.045637477,19.79999924,35.0,-4.551146507,20.70000076,20.5,254.1000061,266.1000061,415.6000061,60.64995956,0.933159709,58.07291794,0.732421875,53.62413025,1.014539957,0.087468266,926.5,99.11999512,33.23999786,0,161.6999969,3.569829464,3.577684879,1.190029979,3.586101294,224.1999969,225.0,228.6000061,225.0,629.5,657.2000122,0,0,0,0,0,49.75585938,0,20.68164093,20.68164093
1428,1428,1428,1428,354.0,2023-04-25 15:19:26,99.08159638,33.23999786,3.570278311,629.6199951,20.66341159,1428,356.7824497,3:19:26 PM,3.6926,4.1406,3.1477,3.1495,102308.056,43.5844,39.9414,-0.5717,137.3959,-1999.9939,-2286.2532,257990.2568,240169.1048,184414.6519,188878.3873,185772.4419,181614.2108,224690.1998,219971.8562,238760.3872,232904.8775,-907.2136,56.0818,57.8003,25.2122,29.951,38.2873,40.2439,100.0199,20.1949,298.1177,187.2952,264.439,262.4055,659.6628,50.0475,146.4839,43.4934,69.8869,136.5434,311.8114,240.3876,154.835,178.1688,38.0412,225.3975,227.5979,227.6065,645.0095,4.7388,1.019895673,161.7599975,224.9799957,0.046335755,19.79999924,35.0,-4.551645279,20.74000053,20.52000008,254.1600037,266.2000061,416.7800049,60.54796219,0.941840267,58.08485336,0.7389323,53.56228104,0.983072936,0.087468266,921.7199951,99.08159638,33.23999786,0,161.7599975,3.570278311,3.579293346,1.189319253,3.585577584,224.2799987,225.0600006,228.6800049,225.1,629.6199951,657.3400146,0,0,0,0,0,49.94502335,0,20.66341159,20.66341159
1429,1429,1429,1429,354.0,2023-04-25 15:19:26,99.04319763,33.23999786,3.570727158,629.7399902,20.64518225,1429,357.0322974,3:19:26 PM,3.6032,4.0793,3.0089,3.1937,102282.5967,43.5797,40.0022,2.1794,137.3043,-1998.3535,-2288.7139,258431.543,243393.8811,184635.2927,189099.0283,185959.138,182242.1884,224673.2273,220056.7185,238964.0572,232904.8775,-906.992,55.867,57.5855,25.2163,29.9715,38.2784,40.2472,100.0435,20.021,303.9839,186.7331,264.6122,262.2244,659.967,57.3275,149.9434,41.5973,70.6463,136.5315,310.2148,242.4872,155.0473,176.7328,37.5467,225.5451,227.4313,227.5566,644.4555,4.7552,1.019895673,161.8199981,225.0599976,0.047034033,19.79999924,35.0,-4.552144051,20.7800003,20.54000015,254.2200012,266.3000061,417.9600037,60.44596481,0.950520825,58.09678879,0.745442724,53.50043183,0.951605916,0.087468266,916.9399902,99.04319763,33.23999786,0,161.8199981,3.570727158,3.580901813,1.188608527,3.585053873,224.3600006,225.1200012,228.7600037,225.2,629.7399902,657.4800171,0,0,0,0,0,50.13418732,0,20.64518225,20.64518225
1430,1430,1430,1430,355.0,2023-04-25 15:19:27,99.00479889,33.23999786,3.571176004,629.8599854,20.62695291,1430,357.282145,3:19:27 PM,3.7668,3.9491,2.9405,2.7116,102269.8671,43.5749,36.0068,1.5,132.9495,-1992.6119,-2282.9723,259076.5,242562.2281,184482.5414,189438.476,186145.8342,182004.5752,224792.0346,220362.2227,239082.8647,232938.8225,-907.0659,54.7929,57.8003,25.2327,29.9838,38.2843,40.2439,100.0199,20.4904,298.5334,189.285,264.3584,262.3775,659.4589,65.9775,154.4726,39.7254,66.6318,136.4676,312.7816,240.9201,155.2037,176.4755,36.3981,225.4145,227.7986,227.4633,643.7536,4.7511,1.019895673,161.8799988,225.1399994,0.047732312,19.79999924,35.0,-4.552642822,20.82000008,20.56000023,254.2799988,266.4000061,419.1400024,60.34396744,0.959201384,58.10872421,0.751953149,53.43858261,0.920138895,0.087468266,912.1599854,99.00479889,33.23999786,0,161.8799988,3.571176004,3.582510281,1.187897802,3.584530163,224.4400024,225.1800019,228.8400024,225.3,629.8599854,657.6200195,0,0,0,0,0,50.32335129,0,20.62695291,20.62695291
1431,1431,1431,1431,355.0,2023-04-25 15:19:27,98.96640014,33.23999786,3.571624851,629.9799805,20.60872357,1431,357.5319927,3:19:27 PM,3.7515,4.2898,2.7338,2.7149,102303.8128,43.5844,41.2105,5.7321,132.9291,-1993.4321,-2289.5341,258652.1862,244106.7266,184278.8729,189183.8902,186162.8065,182055.4923,224944.7868,220209.4706,239099.8372,232904.8775,-907.0659,54.7929,58.4448,25.2245,29.9838,38.2755,40.2406,100.0278,20.654,298.942,186.5368,264.6958,262.5441,661.0491,60.719,157.7133,39.6456,66.4586,136.7695,312.386,243.0802,155.3867,179.5476,37.2433,225.852,228.2168,227.6244,643.6951,4.7593,1.019895673,161.9399994,225.2200013,0.04843059,19.79999924,35.0,-4.553141594,20.85999985,20.5800003,254.3399963,266.5000061,420.3200012,60.24197006,0.967881942,58.12065964,0.758463573,53.3767334,0.888671875,0.087468266,907.3799805,98.96640014,33.23999786,0,161.9399994,3.571624851,3.584118748,1.187187076,3.584006452,224.5200043,225.2400025,228.9200012,225.4,629.9799805,657.760022,0,0,0,0,0,50.51251526,0,20.60872357,20.60872357
1432,1432,1432,1432,355.0,2023-04-25 15:19:27,98.9280014,33.23999786,3.572073698,630.0999756,20.59049423,1432,357.7818403,3:19:27 PM,3.7246,4.306,2.841,3.2433,102312.2992,43.5797,33.7723,3.4673,135.1574,-1989.331,-2286.2532,258516.4058,241662.6852,184227.9558,189285.7245,186315.5579,182242.1884,224910.8418,220192.4981,239116.8097,232904.8775,-906.8443,54.1484,58.8744,25.245,29.9962,38.2873,40.2439,100.0356,20.535,297.7767,188.73,264.7466,262.5298,662.3241,56.0953,149.2444,40.4522,69.9369,136.6677,310.624,242.6458,155.5072,178.6649,35.4745,225.2844,228.1032,227.7231,643.4383,4.7512,1.019895673,162.0,225.3000031,0.049128868,19.79999924,35.0,-4.553640366,20.89999962,20.60000038,254.3999939,266.6000061,421.5,60.13997269,0.9765625,58.13259506,0.764973998,53.31488419,0.857204854,0.087468266,902.5999756,98.9280014,33.23999786,0,162.0,3.572073698,3.585727215,1.18647635,3.583482742,224.6000061,225.3000031,229.0,225.5,630.0999756,657.9000244,0,0,0,0,0,50.70167923,0,20.59049423,20.59049423
1433,1433,1433,1433,355.0,2023-04-25 15:19:27,98.9280014,33.23999786,3.572335577,630.1999756,20.61054648,1433,358.031688,3:19:27 PM,3.6967,4.0547,2.7849,3.2033,102269.8671,43.5749,39.9354,1.2952,132.3593,-1991.7917,-2286.2532,258516.4058,240831.0324,184312.8176,189336.6417,186247.6684,182021.5476,224893.8694,220260.3879,239031.9472,232938.8225,-906.992,55.4373,58.6596,25.245,30.0044,38.2932,40.2439,100.0435,20.303,301.1297,192.2727,264.8179,262.6515,661.5221,58.8982,154.6772,41.7271,67.5054,136.8909,310.8088,241.0035,155.3099,177.899,36.7535,225.5844,227.9841,227.7969,644.6796,4.7594,1.019895673,162.0600006,225.3800019,0.048879484,19.79999924,35.0,-4.551645375,20.89999962,20.60000038,254.4799957,266.6800049,416.4,60.21592789,0.974392366,58.12282944,0.76714412,53.41579666,0.869140613,0.087468266,899.339978,98.9280014,33.23999786,0,162.0200012,3.572335577,3.585091305,1.187336707,3.584343099,224.7000061,225.3600037,229.0399994,225.5399994,630.1999756,658.0400146,0,0,0,0,0,50.91471405,0,20.61054648,20.61054648
1434,1434,1434,1434,356.0,2023-04-25 15:19:28,98.9280014,33.23999786,3.572597456,630.2999756,20.63059872,1434,358.2815356,3:19:28 PM,3.877,4.3032,2.7495,3.1425,102291.0832,43.5844,38.2413,4.6174,136.2766,-1983.5894,-2287.8937,259195.3078,242019.1078,184601.348,189438.476,186264.6408,182140.3542,224893.8694,220345.2502,239150.7547,233006.7124,-906.9182,56.9411,58.4448,25.2738,30.0249,38.2814,40.2439,100.0435,20.4686,304.2741,186.7244,265.0754,262.697,661.2596,64.6428,155.4945,43.0085,66.4761,136.6224,312.4398,245.442,155.5194,178.894,36.7132,225.6894,228.4903,227.8796,643.7893,4.7511,1.019895673,162.1200012,225.4600006,0.048630099,19.79999924,35.0,-4.549650383,20.89999962,20.60000038,254.5599976,266.7600037,411.3,60.29188309,0.972222233,58.11306381,0.769314241,53.51670914,0.881076371,0.087468266,896.0799805,98.9280014,33.23999786,0,162.0400024,3.572597456,3.584455395,1.188197064,3.585203457,224.8000061,225.4200043,229.0799988,225.5799988,630.2999756,658.1800049,0,0,0,0,0,51.12774887,0,20.63059872,20.63059872
1435,1435,1435,1435,356.0,2023-04-25 15:19:28,98.9280014,33.23999786,3.572859335,630.3999756,20.65065097,1435,358.5313833,3:19:28 PM,3.8953,4.0206,2.7533,2.6278,102282.5967,43.5797,37.1605,1.1711,136.0528,-1987.6905,-2291.9948,258448.5156,240644.3349,184448.5966,189523.3379,186094.917,182089.4371,224944.7868,220260.3879,239133.7822,232904.8775,-907.2136,57.3707,58.8744,25.2574,30.0331,38.2903,40.2538,100.0435,20.7758,300.3296,185.8726,265.2451,262.9477,661.6997,50.7705,148.3289,41.1634,66.8729,136.9405,315.2456,242.133,155.9365,179.1597,34.5422,225.6638,228.5964,228.0713,644.7057,4.7757,1.019895673,162.1800019,225.5399994,0.048380715,19.79999924,35.0,-4.547655392,20.89999962,20.60000038,254.6399994,266.8400024,406.2,60.36783829,0.970052099,58.10329819,0.771484363,53.61762161,0.89301213,0.087468266,892.8199829,98.9280014,33.23999786,0,162.0600037,3.572859335,3.583819485,1.189057422,3.586063814,224.9000061,225.4800049,229.1199981,225.6199981,630.3999756,658.3199951,0,0,0,0,0,51.34078369,0,20.65065097,20.65065097
1436,1436,1436,1436,356.0,2023-04-25 15:19:28,98.9280014,33.23999786,3.573121214,630.4999756,20.67070322,1436,358.781231,3:19:28 PM,3.7465,3.9943,3.0294,3.3497,102269.8671,43.5844,39.4982,3.0814,136.704,-1988.5108,-2287.0734,258567.3234,242426.448,184397.6795,189404.5312,186298.5855,182089.4371,224927.8143,220277.3604,239218.6447,233023.6849,-906.8443,56.9411,58.2299,25.2697,30.0413,38.2873,40.2439,100.0199,20.5295,298.9216,187.1604,264.9684,262.8457,661.4922,49.0779,148.5122,42.8254,69.348,136.7925,313.3654,240.548,155.7059,179.0674,34.8246,226.1093,228.3655,228.5797,645.632,4.7716,1.019895673,162.2400025,225.6199981,0.04813133,19.79999924,35.0,-4.5456604,20.89999962,20.60000038,254.7200013,266.9200012,401.1,60.44379349,0.967881966,58.09353256,0.773654484,53.71853409,0.904947888,0.087468266,889.5599854,98.9280014,33.23999786,0,162.0800049,3.573121214,3.583183575,1.189917779,3.586924172,225.0000061,225.5400055,229.1599975,225.6599975,630.4999756,658.4599854,0,0,0,0,0,51.55381851,0,20.67070321,20.67070322
1437,1437,1437,1437,356.0,2023-04-25 15:19:28,98.9280014,33.23999786,3.573383093,630.5999756,20.69075546,1437,359.0310786,3:19:28 PM,3.7967,4.1562,2.8556,3.0687,102320.7857,43.5749,35.7517,3.235,132.0643,-1978.668,-2299.3768,258363.6528,241051.675,184431.6243,189200.8626,186451.3369,182259.1607,224944.7868,220277.3604,239099.8372,232955.7949,-906.992,55.2225,58.4448,25.2861,30.0577,38.2873,40.2472,100.0356,20.8569,301.1609,190.3869,265.0303,263.0183,661.3467,68.0036,159.1291,40.5049,67.3056,136.9269,314.2469,244.4524,155.8517,177.7898,34.1675,226.0451,228.2067,228.4534,645.217,4.7716,1.019895673,162.3000031,225.6999969,0.047881946,19.79999924,35.0,-4.543665409,20.89999962,20.60000038,254.8000031,267.0,396.0,60.51974869,0.965711832,58.08376694,0.775824606,53.81944656,0.916883647,0.087468266,886.2999878,98.9280014,33.23999786,0,162.1000061,3.573383093,3.582547665,1.190778136,3.587784529,225.1000061,225.6000061,229.1999969,225.6999969,630.5999756,658.5999756,0,0,0,0,0,51.76685333,0,20.69075546,20.69075546
1438,1438,1438,1438,357.0,2023-04-25 15:19:29,99.0,33.23999786,3.574131191,630.7499848,20.67480492,1438,359.2809263,3:19:29 PM,3.743,3.966,2.8966,3.6725,102299.5696,43.5844,41.3744,0.5528,132.6646,-1989.331,-2300.1971,258227.8724,241340.2076,184584.3756,189302.6969,186230.696,181766.9621,225046.6216,220345.2502,239218.6447,233176.4372,-907.1397,55.0077,58.6596,25.2779,30.0577,38.2991,40.2538,100.0514,20.5178,296.5167,184.1493,265.2755,263.0658,661.4628,54.0987,151.3686,40.4391,68.6201,136.8862,312.9383,244.8875,156.0728,179.3655,33.7348,225.7378,228.6218,228.2132,644.1579,4.7798,1.019895673,162.3500023,225.7999992,0.048193677,19.79999924,35.0,-4.553640485,20.89999962,20.60000038,254.9250031,267.125,395.6750031,60.47905922,0.961642817,58.06749058,0.733778179,53.74349117,0.923665345,0.087468266,886.8749848,99.0,33.23999786,0,162.1750031,3.574131191,3.583295763,1.190778136,3.587784529,225.2000046,225.6750031,229.3249969,225.8249969,630.7499848,658.7499848,0,0,0,0,0,51.4535408,0,20.67480492,20.67480492
1439,1439,1439,1439,357.0,2023-04-25 15:19:29,99.0719986,33.23999786,3.574879289,630.8999939,20.65885437,1439,359.5307739,3:19:29 PM,3.8566,4.3837,2.8923,3.0699,102303.8128,43.5797,38.7999,0.1373,133.794,-1988.5108,-2293.6353,258380.6254,240644.3349,184431.6243,189370.5865,185959.138,181970.6305,224927.8143,220226.443,239065.8922,233057.6299,-907.0659,56.5114,59.304,25.2779,30.0782,38.2932,40.257,100.0435,20.5488,301.288,191.2519,265.4932,262.9772,662.1624,66.3789,154.731,43.0537,67.1335,136.8951,311.7639,243.1694,156.0141,178.8412,33.1586,226.087,228.9838,228.507,646.1633,4.8003,1.019895673,162.4000016,225.9000015,0.048505407,19.79999924,35.0,-4.563615561,20.89999962,20.60000038,255.0500031,267.25,395.3500061,60.43836975,0.957573801,58.05121422,0.691731751,53.66753578,0.930447042,0.087468266,887.4499817,99.0719986,33.23999786,0,162.25,3.574879289,3.584043861,1.190778136,3.587784529,225.3000031,225.75,229.4499969,225.9499969,630.8999939,658.8999939,0,0,0,0,0,51.14022827,0,20.65885437,20.65885437
1440,1440,1440,1440,357.0,2023-04-25 15:19:29,99.14399719,33.23999786,3.575627386,631.0500031,20.64290382,1440,359.7806216,3:19:29 PM,3.7591,4.214,3.331,2.7978,102299.5696,43.5797,38.8667,6.0944,134.5266,-1981.9489,-2299.3768,258923.747,238777.3597,184278.8729,189353.6141,185874.2761,181817.8792,224927.8143,220345.2502,239116.8097,233057.6299,-907.0659,56.0818,58.0151,25.3025,30.0823,38.2991,40.2538,100.0356,20.6434,302.5849,186.5068,265.5498,263.106,663.5593,56.67,148.4718,40.818,66.3621,136.8879,312.8718,243.8496,156.2841,180.1012,33.7418,226.6772,228.7544,228.6409,645.4134,4.7798,1.019895673,162.4500008,226.0000038,0.048817137,19.79999924,35.0,-4.573590636,20.89999962,20.60000038,255.1750031,267.375,395.0250092,60.39768028,0.953504786,58.03493786,0.649685324,53.59158039,0.93722874,0.087468266,888.0249787,99.14399719,33.23999786,0,162.324997,3.575627386,3.584791958,1.190778136,3.587784529,225.4000015,225.824997,229.5749969,226.0749969,631.0500031,659.0500031,0,0,0,0,0,50.82691574,0,20.64290382,20.64290382
1441,1441,1441,1441,357.0,2023-04-25 15:19:29,99.21599579,33.23999786,3.576375484,631.2000122,20.62695328,1441,360.0304692,3:19:29 PM,3.6034,4.68,2.8209,2.7364,102320.7857,43.5749,40.0689,0.151,136.6836,-1981.9489,-2291.9948,259212.2804,242375.5305,184126.1215,189489.3931,186400.4198,182225.216,225063.594,220345.2502,239354.4247,233057.6299,-907.2136,56.5114,58.8744,25.3066,30.0864,38.2962,40.2505,100.0435,20.7952,297.2673,188.3363,265.2771,263.1432,662.024,59.1027,148.7543,43.4099,69.1535,136.9337,315.9994,241.9939,156.4922,179.2926,34.0496,226.1463,229.1084,228.9913,645.6509,4.7798,1.019895673,162.5,226.1000061,0.049128868,19.79999924,35.0,-4.583565712,20.89999962,20.60000038,255.3000031,267.5,394.7000122,60.35699081,0.949435771,58.0186615,0.607638896,53.515625,0.944010437,0.087468266,888.5999756,99.21599579,33.23999786,0,162.3999939,3.576375484,3.585540056,1.190778136,3.587784529,225.5,225.8999939,229.6999969,226.1999969,631.2000122,659.2000122,0,0,0,0,0,50.51360321,0,20.62695328,20.62695328
1442,1442,1442,1442,358.0,2023-04-25 15:19:30,99.21599579,33.23999786,3.576824379,631.3000122,20.62838553,1442,360.2803169,3:19:30 PM,3.7535,4.5418,2.944,2.8024,102320.7857,43.5844,34.4645,3.68,135.717,-1981.1287,-2291.9948,258923.747,241849.3828,184075.2044,189438.476,186162.8065,181919.7134,225080.5665,220192.4981,239320.4797,233023.6849,-907.0659,55.4373,58.0151,25.3107,30.1069,38.2991,40.2406,100.0356,20.4445,301.3973,191.1959,265.4992,263.3583,661.7629,58.0053,151.1062,39.6572,68.1513,137.1136,314.2068,246.2629,156.1559,177.6046,34.3321,226.0976,228.9105,229.0784,645.8628,4.7962,1.019895673,162.5799988,226.1800049,0.049128868,19.79999924,35.0,-4.579575634,20.89999962,20.64000015,255.4000031,267.6,398.2600098,60.34071426,0.9342448,58.03276749,0.629340279,53.52973099,0.920138908,0.087468266,888.5999756,99.21599579,33.23999786,0,162.4599945,3.576824379,3.586811924,1.189805555,3.587784529,225.5799988,225.9999939,229.7999969,226.2599975,631.3000122,659.2800049,0,0,0,0,0,50.22967606,0,20.62838553,20.62838553
1443,1443,1443,1443,358.0,2023-04-25 15:19:30,99.21599579,33.23999786,3.577273273,631.4000122,20.62981778,1443,360.5301645,3:19:30 PM,3.7867,4.706,2.9869,2.5385,102329.2721,43.5797,39.5771,2.7072,134.3739,-1986.0501,-2278.8712,259042.5549,239914.5172,184380.7071,189608.1998,186332.5303,181970.6305,225080.5665,220209.4706,239320.4797,232921.85,-907.3612,55.4373,58.6596,25.3312,30.1192,38.2962,40.2472,100.0435,20.4265,297.8213,186.8191,265.7762,263.4465,665.6903,71.7733,150.6052,40.423,69.1654,137.0038,313.6852,244.6616,156.4546,179.9649,32.5142,226.7155,229.2703,229.2705,645.6296,4.788,1.019895673,162.6599976,226.2600037,0.049128868,19.79999924,35.0,-4.575585556,20.89999962,20.67999992,255.5000031,267.7,401.8200073,60.32443771,0.919053829,58.04687348,0.651041663,53.54383698,0.896267379,0.087468266,888.5999756,99.21599579,33.23999786,0,162.5199951,3.577273273,3.588083792,1.188832974,3.587784529,225.6599976,226.0999939,229.8999969,226.3199981,631.4000122,659.3599976,0,0,0,0,0,49.9457489,0,20.62981778,20.62981778
1444,1444,1444,1444,358.0,2023-04-25 15:19:30,99.21599579,33.23999786,3.577722168,631.5000122,20.63125003,1444,360.7800122,3:19:30 PM,3.7091,4.8318,3.1266,2.5533,102308.056,43.5797,37.4276,2.2523,134.8623,-1984.4096,-2284.6128,258889.8019,242171.8604,184669.2375,189591.2275,186485.2817,182072.4647,225182.4013,220209.4706,239575.0672,233006.7124,-907.0659,56.5114,59.304,25.3312,30.1233,38.3021,40.2406,100.0435,20.34,302.8988,187.5743,265.8232,263.6185,663.2527,54.9371,151.2661,42.8529,65.5785,137.3426,313.6827,244.4825,156.72,179.0143,34.0037,226.336,229.2856,229.0928,645.2914,4.7921,1.019895673,162.7399963,226.3400024,0.049128868,19.79999924,35.0,-4.571595478,20.89999962,20.7199997,255.6000031,267.8,405.3800049,60.30816116,0.903862858,58.06097946,0.672743046,53.55794296,0.872395849,0.087468266,888.5999756,99.21599579,33.23999786,0,162.5799957,3.577722168,3.589355659,1.187860394,3.587784529,225.7399963,226.1999939,229.9999969,226.3799988,631.5000122,659.4399902,0,0,0,0,0,49.66182175,0,20.63125003,20.63125003
1445,1445,1445,1445,358.0,2023-04-25 15:19:30,99.21599579,33.23999786,3.578171062,631.6000122,20.63268228,1445,361.0298598,3:19:30 PM,3.6704,4.6474,2.968,2.635,102295.3264,43.5844,39.8382,1.1731,136.2868,-1986.0501,-2282.1521,258957.6921,241645.7127,184567.4032,189285.7245,186332.5303,181868.7963,225284.2361,220090.6634,239575.0672,232989.7399,-907.2874,56.9411,58.2299,25.3435,30.148,38.3021,40.2538,100.0356,20.3738,301.5301,188.5768,265.9984,263.227,662.9773,59.9476,149.1,40.388,67.4782,137.0995,315.6188,243.1214,156.5147,179.9044,33.1872,226.4824,229.5815,229.4245,646.5751,4.8045,1.019895673,162.8199951,226.4200012,0.049128868,19.79999924,35.0,-4.5676054,20.89999962,20.75999947,255.7000031,267.9,408.9400024,60.29188461,0.888671887,58.07508545,0.69444443,53.57204895,0.84852432,0.087468266,888.5999756,99.21599579,33.23999786,0,162.6399963,3.578171062,3.590627527,1.186887813,3.587784529,225.8199951,226.2999939,230.0999969,226.4399994,631.6000122,659.5199829,0,0,0,0,0,49.37789459,0,20.63268228,20.63268228
1446,1446,1446,1446,359.0,2023-04-25 15:19:31,99.21599579,33.23999786,3.578619957,631.7000122,20.63411453,1446,361.2797075,3:19:31 PM,3.7735,4.7386,2.7248,2.95,102303.8128,43.5797,38.8728,4.0109,134.3231,-1973.7467,-2280.5116,259857.2374,242494.3381,184635.2927,189455.4484,186892.6188,182276.1331,225420.0158,220345.2502,239693.8747,233193.4097,-907.2136,55.2225,58.0151,25.3435,30.1357,38.3109,40.2439,100.0514,20.1138,303.6108,192.1938,265.9327,263.7429,662.2388,69.7785,155.4302,41.2444,68.6673,137.2599,313.4192,243.8184,156.6436,178.1249,32.1201,226.1833,229.371,229.1534,646.6437,4.7922,1.019895673,162.8999939,226.5,0.049128868,19.79999924,35.0,-4.563615322,20.89999962,20.79999924,255.8000031,268.0,412.5,60.27560806,0.873480916,58.08919144,0.716145813,53.58615494,0.824652791,0.087468266,888.5999756,99.21599579,33.23999786,0,162.6999969,3.578619957,3.591899395,1.185915232,3.587784529,225.8999939,226.3999939,230.1999969,226.5,631.7000122,659.5999756,0,0,0,0,0,49.09396744,0,20.63411453,20.63411453
