,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,elapsed_sec,_time,N1,N2,PR,Turbine_Exit,Power,ACC_NI_CH1_FFT,ACC_NI_CH1_RMS,ACC_NI_CH2_FFT,ACC_NI_CH2_RMS,ACC_NI_CH3_FFT,ACC_NI_CH3_RMS,CV_PLC_Control_Call,CV_PLC_Control_Mode,CV_PLC_Diag,CV_PLC_Fuel_Call,CV_PLC_Fuel_Signal_AO,CV_PLC_Fuel_Temp_Set,CV_PLC_N1_Max,CV_PLC_N2_Max,CV_PLC_Passive_kW,CV_PLC_Stage,CV_PLC_Target_N2,CV_PLC_Volt_Max,DO_PLC_Air_Valve,DO_PLC_Fuel_Enable,DO_PLC_Fuel_Heater,DO_PLC_Igniter,DO_PLC_System_Enable,D_NI_Displacement_Probe_1,FP_NI_Generator_Cooling_Inlet_1,FP_NI_Oil_Sump_Cooling_Inlet_1,FP_PLC_Fuel_1,FP_PLC_Oil_Inlet_1,F_PLC_Axial_Force_1,I_PLC_Phase_1,I_PLC_Phase_2,I_PLC_Phase_3,N_PLC_N1,N_PLC_N2,N_PLC_spare,P_NI_Bellmouth_2,P_NI_Combustor_Can_1,P_NI_Impeller_Exit_1,P_NI_Impeller_Exit_2,P_NI_Impeller_Exit_3,P_NI_Impeller_Exit_4,P_NI_Inlet_Mass_Flow_2,P_NI_Inlet_Mass_Flow_3,P_NI_LP_Inlet_1,P_NI_LP_Inlet_2,P_NI_LP_Outlet_1,P_NI_LP_Outlet_2,P_NI_Lab_Seal_Downstream_1,P_NI_Lab_Seal_Downstream_2,P_NI_Lab_Seal_Downstream_3,P_NI_Lab_Seal_Downstream_4,P_NI_Lab_Seal_Upstream_1,P_NI_Lab_Seal_Upstream_2,P_NI_Lab_Seal_Upstream_3,P_NI_Lab_Seal_Upstream_4,P_NI_Turbine_Diffuser_Exit_2,P_PLC_Bellmouth_1,P_PLC_Inlet_MF,P_PLC_PT_Exit_1,P_PLC_PT_Exit_2,P_PLC_PT_Exit_3,P_PLC_Turbine_Diffuser_Exit_1,T_NI_Bellmouth_3,T_NI_Bellmouth_4,T_NI_Generator_Cooling_Inlet_1,T_NI_Generator_Cooling_Outlet_1,T_NI_Generator_Stator_1,T_NI_Generator_Stator_2,T_NI_Inlet_2,T_NI_LP_Inlet_1,T_NI_LP_Inlet_2,T_NI_LP_Outlet_2,T_NI_N2_Front_Bearing_21,T_NI_Oil_Sump_Cooling_Inlet_1,T_NI_Oil_Sump_Cooling_Outlet_1,T_NI_PT_Exit_1,T_NI_PT_Exit_2,T_NI_PT_Exit_3,T_NI_PT_Exit_4,T_NI_PT_Outlet_Duct_3,T_NI_PT_Outlet_Duct_4,T_NI_PT_Outlet_Duct_5,T_NI_PT_Outlet_Duct_6,T_NI_PT_Outlet_Duct_7,T_NI_Recuperator_HP_Outlet_3,T_NI_Recuperator_HP_Outlet_4,T_NI_Seal_Bypass_1,T_NI_Seal_Bypass_2,T_NI_Seal_Bypass_3,T_NI_Seal_Bypass_4,T_NI_Turbine_Exit_1,T_NI_Turbine_Exit_2,T_PI_Engine_Frame_1,T_PI_Engine_Frame_2,T_PLC_15,T_PLC_16,T_PLC_Bellmouth_1,T_PLC_Bellmouth_2,T_PLC_Fuel_Inlet_1,T_PLC_Inlet_1,T_PLC_LP_Outlet_1,T_PLC_N2_Front_Bearing_1,T_PLC_Oil_Inlet_1,T_PLC_Oil_Outlet_1,T_PLC_PT_Outlet_Duct_1,T_PLC_PT_Outlet_Duct_2,T_PLC_Recuperator_HP_Outlet_1,T_PLC_Recuperator_HP_Outlet_2,T_PLC_Turbine_Exit_1,T_PLC_Turbine_Exit_2,VF_PLC_Fuel,V_PLC_Phase_1,V_PLC_Phase_2,V_PLC_Phase_3,cc_call,cc_control_mode,cc_et,cc_fuel_manual,cc_fuel_setpoint,cc_lb_set,cc_ll,cc_max_dec,cc_max_inc,cc_n2_setpoint,cc_stage,cv_control_mode,cv_et,cv_n1_max,cv_n2_max,cv_pid_d,cv_pid_i,cv_pid_p,cv_stage,cv_v_max,dt_CW_inv_mc_status,dt_i_mc,dt_n_mc,dt_pwr_mc,dt_u_mc,spare_420,I_PLC,kw_4wi,kw_dt,kw_lb
1069,1395,1395,1395,118.801888,2023-04-05 22:02:19.266556+00:00,0.0,33.3,2.900320750061683,758.0,19.94,115.2,91.87992804939113,115.2,10.62388323485562,0.0,18.62908511535354,60.0,100.0,0.0,66.24,66.24,70.0,120.0,40.0,19.94,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,29.10811711141151,2.044145574613753,2.780165699594598,132.51,38.91,-64.09,54.14,54.528,54.222,0.0,33.3,0.0,0.3415833541088423,176.9500582630135,161.7258302619247,160.3816188015108,152.6761681018815,151.0637948990411,5.594955604643181,5.494370992908181,-0.3527532227210191,0.0718970561555959,-2.399266029534563,-2.33517226015672,165.3171841489177,0.5811693637144458,167.9377193116291,160.6837269099411,177.8529899022229,171.8821014822085,169.9744052312367,176.0131818672869,-2.738577948588783,0.35,8.12,192.55,189.45,190.46,-1.01,2293.712234091572,2293.712234091572,29.3783350648474,30.1636471124509,41.18693787312341,41.16973828849264,13.14356470434837,694.5152926896943,695.2007383904753,148.639608870844,50.55011631345228,37.61855024670225,28.94823250198941,165.3645935938252,162.400771043101,164.0887597214356,164.2498142956479,162.5090208256413,160.2237091947653,162.2418866965322,164.1219926589006,163.9458381020448,463.262064922119,424.5867156783593,195.6567804428988,2293.712234091572,192.5003270285958,166.9905790192971,737.6318960442774,720.2699422807605,95.0926,88.253,3276.7,3276.7,3276.7,3276.7,62.9,15.2,130.8,51.6,29.5,68.9,159.9,160.9,442.4,491.3,758.0,745.3,0.31,114.81,113.97,114.8,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,121.6,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,33379.0,0.0,269.26,59.26,0.16289,19.5468,-0.0,0.216
1070,1396,1396,1396,119.00533,2023-04-05 22:02:19.469998+00:00,0.0,33.3,2.89987663459166,758.05,19.97,115.2,87.65543752615281,115.2,10.18767138368414,0.0,18.58960123473395,60.0,100.0,0.0,66.1275,66.1275,70.0,120.0,40.0,19.97,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,29.12973684998956,1.753676087066518,2.817089791259533,131.9825,38.935,-63.2575,54.177499999999995,54.563,54.2595,0.0,33.3,0.0,0.3420652340356835,177.2453779979678,161.7495915775874,160.5513424572855,152.6761681018815,151.0128778548916,5.577437404393904,5.507712662613679,-0.3389453013418254,0.0691807423900432,-2.411942127302696,-2.323615557253955,165.3273675741499,0.550619493614559,167.8935911219637,160.5920761312918,177.7817058188591,171.8006340169264,169.8623874916549,176.0301542642067,-2.73156082529931,0.3525,8.12,192.505,189.355,190.3575,-1.01,2293.712234091572,2293.712234091572,29.3783350648474,30.1636471124509,40.91174355542155,42.02112069365038,13.14356470434837,694.5152926896943,695.2007383904753,148.639608870844,50.55011631345228,37.61855024670225,28.94823250198941,165.3645935938252,162.400771043101,164.0887597214356,164.2498142956479,162.5090208256413,160.2237091947653,162.2418866965322,164.1219926589006,163.9458381020448,463.262064922119,424.5867156783593,195.6567804428988,2293.712234091572,192.5003270285958,166.9905790192971,737.6318960442774,720.2699422807605,95.108,88.259,3276.7,3276.7,3276.7,3276.7,62.9,15.175,130.925,51.625,29.5,68.95,160.025,161.15,442.7,491.575,758.05,745.3249999999999,0.31,114.895,114.0525,114.8875,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,121.75,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,33401.0,0.0,269.44,59.26,0.163,19.560000000000002,-0.0,0.216
1071,1397,1397,1397,119.056481,2023-04-05 22:02:19.521149+00:00,0.0,33.3,2.899432519121639,758.1,20.0,115.2,83.4309470029145,115.2,9.75145953251267,0.0,18.55011735411436,60.0,100.0,0.0,66.015,66.015,70.0,120.0,40.0,20.0,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,29.1513565885676,1.463206599519282,2.854013882924468,131.455,38.96,-62.425,54.215,54.598,54.297,0.0,33.3,0.0,0.3425471139625247,177.540697732922,161.77335289325,160.7210661130601,152.6761681018815,150.961960810742,5.559919204144627,5.521054332319178,-0.3251373799626318,0.0664644286244904,-2.424618225070827,-2.31205885435119,165.3375509993822,0.5200696235146722,167.8494629322982,160.5004253526425,177.7104217354954,171.7191665516442,169.7503697520732,176.0471266611264,-2.724543702009837,0.355,8.12,192.46,189.26,190.255,-1.01,2293.712234091572,2293.712234091572,29.3783350648474,30.1636471124509,40.63654923771969,42.87250309880813,13.14356470434837,694.5152926896943,695.2007383904753,148.639608870844,50.55011631345228,37.61855024670225,28.94823250198941,165.3645935938252,162.400771043101,164.0887597214356,164.2498142956479,162.5090208256413,160.2237091947653,162.2418866965322,164.1219926589006,163.9458381020448,463.262064922119,424.5867156783593,195.6567804428988,2293.712234091572,192.5003270285958,166.9905790192971,737.6318960442774,720.2699422807605,95.12575,88.27074999999999,3276.7,3276.7,3276.7,3276.7,62.9,15.15,131.05,51.65000000000001,29.5,69.0,160.15,161.4,443.0,491.85,758.1,745.3499999999999,0.31,114.98,114.135,114.975,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,121.9,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,33423.0,0.0,269.62,59.26,0.16311,19.5732,-0.0,0.216
1072,1398,1398,1398,119.15858500000002,2023-04-05 22:02:19.623253+00:00,0.0,33.3,2.898988403651616,758.1500000000001,20.03,115.2,79.20645647967618,115.2,9.315247681341196,0.0,18.51063347349477,60.0,100.0,0.0,65.9025,65.9025,70.0,120.0,40.0,20.03,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,29.14146951283663,2.385283329993879,2.737087596030571,130.9275,38.985,-61.5925,54.2525,54.633,54.3345,0.0,33.3,0.0,0.3431903013470906,177.6170735347111,161.67576177687,160.6701490144528,152.7355713312556,150.9449884629936,5.584282264561468,5.532510768571092,-0.3242885323018356,0.0712745676003931,-2.39094733924215,-2.319103134821958,165.2569322175665,0.592201261470402,167.7900596016545,160.5555855427469,177.7443665366411,171.7191665516442,169.8140161938665,176.0471266611264,-2.676725397236122,0.3575,8.12,192.415,189.165,190.1525,-1.01,2293.713914640191,2293.713914640191,29.37402798855474,30.16628678589462,40.65804879336159,41.77602576101255,13.11631926621794,694.6607763093158,695.4215537722057,148.879375102248,50.58965214401762,37.63820994929414,28.95903299502184,165.5708742709147,162.5708829024819,164.2020599162881,164.3444665194664,162.6567750436634,160.4007970493161,162.3173234134372,164.2608028954364,164.0968443081554,463.8909357325949,425.2099712968844,195.9095547692295,2293.713914640191,192.7507887648412,167.3292941711139,737.7165954762713,720.4525164274598,95.1435,88.2825,3276.7,3276.7,3276.7,3276.7,62.9,15.125,131.175,51.675,29.5,69.05,160.275,161.65,443.3,492.125,758.1500000000001,745.375,0.31,115.065,114.2175,115.0625,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,122.05,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,33445.0,0.0,269.8,59.26,0.16322,19.5864,-0.0,0.216
1073,1399,1399,1399,119.343754,2023-04-05 22:02:19.808422+00:00,0.0,33.3,2.898544288181594,758.2,20.06,121.4,76.08331985316428,94.79999999999998,9.20962410932651,0.0,18.14714116198048,60.0,100.0,0.0,65.79,65.79,70.0,120.0,40.0,20.06,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,29.13158243710565,3.307360060468476,2.620161309136674,130.4,39.01,-60.76,54.290000000000006,54.668,54.372,0.0,33.3,0.0,0.3438334887316566,177.6934493365002,161.5781706604901,160.6192319158455,152.7949745606298,150.9280161152451,5.608645324978308,5.543967204823004,-0.3234396846410394,0.0760847065762959,-2.357276453413472,-2.326147415292725,165.1763134357509,0.6643328994261317,167.7306562710109,160.6107457328513,177.7783113377869,171.7191665516442,169.8776626356598,176.0471266611264,-2.628907092462408,0.36,8.12,192.37,189.07,190.05,-1.01,2293.715595188811,2293.715595188811,29.36972091226208,30.16892645933833,40.67954834900348,40.67954842321697,13.08907382808751,694.8062599289372,695.642369153936,149.1191413336521,50.62918797458297,37.65786965188603,28.96983348805428,165.7771549480041,162.7409947618629,164.3153601111405,164.439118743285,162.8045292616855,160.5778849038668,162.3927601303421,164.3996131319722,164.2478505142659,464.5198065430709,425.8332269154095,196.1623290955602,2293.715595188811,193.0012505010866,167.6680093229307,737.8012949082652,720.6350905741592,95.16125,88.29425,3276.7,3276.7,3276.7,3276.7,62.9,15.1,131.3,51.7,29.5,69.1,160.4,161.9,443.6,492.4,758.2,745.4,0.31,115.15,114.3,115.15,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,122.2,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,33467.0,0.0,269.98,59.26,0.16332999999999998,19.599599999999995,-0.0,0.216
1074,1400,1400,1400,119.521496,2023-04-05 22:02:19.986164+00:00,0.0,33.348,2.898386380458919,758.24,20.076,127.6,72.96018322665239,74.39999999999999,9.104000537311824,0.0,17.78364885046618,60.0,100.0,0.0,65.798,65.798,70.0,120.0,40.0,20.076,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,29.12169536137467,4.229436790943073,2.503235022242777,130.528,39.078,-61.108,54.316,54.692,54.4,0.0,33.348,0.0,0.3444766761162227,177.7698251382893,161.4805795441101,160.5683148172382,152.8543777900039,150.9110437674967,5.633008385395147,5.555423641074917,-0.3225908369802432,0.0808948455521987,-2.323605567584795,-2.333191695763493,165.0956946539352,0.7364645373818615,167.6712529403673,160.6659059229557,177.8122561389326,171.7191665516442,169.9413090774532,176.0471266611264,-2.581088787688693,0.36,8.12,192.354,189.078,190.064,-1.01,2293.71727573743,2293.71727573743,29.36541383596942,30.17156613278204,40.70104790464538,39.5830710854214,13.06182838995708,694.9517435485586,695.8631845356664,149.3589075650561,50.66872380514832,37.67752935447792,28.98063398108671,165.9834356250935,162.9111066212438,164.428660305993,164.5337709671035,162.9522834797075,160.7549727584175,162.468196847247,164.5384233685079,164.3988567203765,465.1486773535468,426.4564825339345,196.415103421891,2293.71727573743,193.2517122373321,168.0067244747476,737.885994340259,720.8176647208587,95.179,88.306,3276.7,3276.7,3276.7,3276.7,62.88,15.1,131.38,51.72,29.5,69.11999999999999,160.48,161.98,443.86,492.62,758.24,745.42,0.31,115.202,114.352,115.2,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,122.3,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,33489.0,0.0,270.16,59.26,0.16340800000000003,19.608960000000003,-0.0,0.216
1075,1401,1401,1401,119.557902,2023-04-05 22:02:20.022570+00:00,0.0,33.396,2.898228472736245,758.28,20.092,133.8,69.83704660014048,53.99999999999999,8.998376965297139,0.0,17.42015653895188,60.0,100.0,0.0,65.806,65.806,70.0,120.0,40.0,20.092,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,29.11180828564369,5.151513521417669,2.38630873534888,130.656,39.146,-61.456,54.342,54.716,54.428,0.0,33.396,0.0,0.3451198635007886,177.8462009400783,161.3829884277302,160.5173977186309,152.913781019378,150.8940714197482,5.657371445811988,5.566880077326831,-0.3217419893194471,0.0857049845281014,-2.289934681756117,-2.34023597623426,165.0150758721196,0.8085961753375912,167.6118496097236,160.7210661130601,177.8462009400783,171.7191665516442,170.0049555192465,176.0471266611264,-2.533270482914978,0.36,8.12,192.338,189.086,190.078,-1.01,2293.718956286049,2293.718956286049,29.36110675967675,30.17420580622574,40.72254746028728,38.48659374762582,13.03458295182666,695.0972271681801,696.0839999173968,149.5986737964601,50.70825963571366,37.69718905706981,28.99143447411915,166.189716302183,163.0812184806248,164.5419605008455,164.628423190922,163.1000376977297,160.9320606129683,162.5436335641519,164.6772336050437,164.549862926487,465.7775481640228,427.0797381524597,196.6678777482217,2293.718956286049,193.5021739735775,168.3454396265644,737.970693772253,721.0002388675581,95.1875,88.334,3276.7,3276.7,3276.7,3276.7,62.86,15.1,131.46,51.74,29.5,69.14,160.56,162.06,444.12,492.84,758.28,745.4399999999999,0.31,115.254,114.404,115.25,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,122.4,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,33511.0,0.0,270.34,59.26,0.163486,19.61832,-0.0,0.216
1076,1402,1402,1402,119.59846000000002,2023-04-05 22:02:20.063128+00:00,0.0,33.444,2.89807056501357,758.32,20.108,140.0,66.71390997362859,33.6,8.892753393282453,0.0,17.05666422743759,60.0,100.0,0.0,65.81400000000001,65.81400000000001,70.0,120.0,40.0,20.108,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,29.06962343213103,5.209634808797391,2.349384647332493,130.784,39.214,-61.804,54.367999999999995,54.74,54.456,0.0,33.444,0.0,0.3455452521155066,177.1390177588032,161.3179276863881,160.4862817146203,152.8458916150177,150.8544692756675,5.659401701280167,5.54551406880187,-0.3243828486898318,0.0806118962346822,-2.297291346201135,-2.349219984588442,165.0292195178569,0.7576797250352906,167.5863910400308,160.6050882806033,177.6595045449497,171.6427908068792,169.8946350227947,175.982065807469,-2.570808323161756,0.36,8.12,192.322,189.094,190.092,-1.01,2293.718956286049,2293.718956286049,29.36110675967675,30.17420580622574,41.24570334034637,39.00258307277655,13.03458295182666,695.0972271681801,696.0839999173968,149.5986737964601,50.70825963571366,37.69718905706981,28.99143447411915,166.189716302183,163.0812184806248,164.5419605008455,164.628423190922,163.1000376977297,160.9320606129683,162.5436335641519,164.6772336050437,164.549862926487,465.7775481640228,427.0797381524597,196.6678777482217,2293.718956286049,193.5021739735775,168.3454396265644,737.970693772253,721.0002388675581,95.196,88.362,3276.7,3276.7,3276.7,3276.7,62.84,15.1,131.54,51.76,29.5,69.16,160.64,162.14,444.38,493.06,758.32,745.46,0.31,115.306,114.456,115.3,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,122.5,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,33533.0,0.0,270.52,59.26,0.16356400000000001,19.62768,-0.0,0.216
1077,1403,1403,1403,119.698428,2023-04-05 22:02:20.163096+00:00,0.0,33.492,2.897912657290896,758.36,20.124,131.7333333333333,69.44882622319403,60.8,9.03258093690726,0.0,17.12324748662627,60.0,100.0,0.0,65.822,65.822,70.0,120.0,40.0,20.124,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,29.02743857861838,5.267756096177113,2.312460559316106,130.912,39.282,-62.152,54.394000000000005,54.764,54.484,0.0,33.492,0.0,0.3459706407302244,176.4318345775281,161.252866945046,160.4551657106097,152.7780022106574,150.8148671315869,5.661431956748346,5.524148060276908,-0.3270237080602166,0.0755188079412629,-2.304648010646152,-2.358203992942623,165.0433631635941,0.70676327473299,167.5609324703381,160.4891104481464,177.4728081498211,171.5664150621142,169.7843145263429,175.9170049538117,-2.608346163408533,0.36,8.12,192.306,189.102,190.106,-1.01,2293.718956286049,2293.718956286049,29.36110675967675,30.17420580622574,41.76885922040547,39.51857239792728,13.03458295182666,695.0972271681801,696.0839999173968,149.5986737964601,50.70825963571366,37.69718905706981,28.99143447411915,166.189716302183,163.0812184806248,164.5419605008455,164.628423190922,163.1000376977297,160.9320606129683,162.5436335641519,164.6772336050437,164.549862926487,465.7775481640228,427.0797381524597,196.6678777482217,2293.718956286049,193.5021739735775,168.3454396265644,737.970693772253,721.0002388675581,95.2045,88.39,3276.7,3276.7,3276.7,3276.7,62.82,15.1,131.62,51.78,29.5,69.18,160.72,162.22,444.64,493.28,758.36,745.48,0.31,115.358,114.508,115.35,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,122.6,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,33555.0,0.0,270.7,59.26,0.16364200000000004,19.637040000000006,-0.0,0.216
1078,1404,1404,1404,119.893878,2023-04-05 22:02:20.358546+00:00,0.0,33.54,2.897754749568221,758.4,20.14,123.4666666666666,72.18374247275948,88.0,9.172408480532065,0.0,17.18983074581494,60.0,100.0,0.0,65.83,65.83,70.0,120.0,40.0,20.14,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,28.98525372510572,5.325877383556834,2.275536471299718,131.04,39.35,-62.5,54.42,54.788000000000004,54.512,0.0,33.54,0.0,0.3463960293449423,175.724651396253,161.187806203704,160.4240497065992,152.710112806297,150.7752649875062,5.663462212216525,5.502782051751948,-0.3296645674306013,0.0704257196478437,-2.31200467509117,-2.367188001296804,165.0575068093313,0.6558468244306894,167.5354739006453,160.3731326156895,177.2861117546925,171.4900393173492,169.673994029891,175.8519441001543,-2.645884003655311,0.36,8.12,192.29,189.11,190.12,-1.01,2293.718956286049,2293.718956286049,29.36110675967675,30.17420580622574,42.29201510046457,40.03456172307801,13.03458295182666,695.0972271681801,696.0839999173968,149.5986737964601,50.70825963571366,37.69718905706981,28.99143447411915,166.189716302183,163.0812184806248,164.5419605008455,164.628423190922,163.1000376977297,160.9320606129683,162.5436335641519,164.6772336050437,164.549862926487,465.7775481640228,427.0797381524597,196.6678777482217,2293.718956286049,193.5021739735775,168.3454396265644,737.970693772253,721.0002388675581,95.213,88.418,3276.7,3276.7,3276.7,3276.7,62.8,15.1,131.7,51.8,29.5,69.2,160.8,162.3,444.9,493.5,758.4,745.5,0.31,115.41,114.56,115.4,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,122.7,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,33570.55555555555,0.0,270.7444444444444,59.26,0.16372,19.6464,-0.0,0.216
1079,1405,1405,1405,120.034046,2023-04-05 22:02:20.498714+00:00,0.0,33.54,2.896570441648162,758.45,20.155,115.2,74.91865872232492,115.2,9.31223602415687,0.0,17.25641400500362,60.0,100.0,0.0,65.7175,65.7175,70.0,120.0,40.0,20.155,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,28.94306887159306,5.383998670936556,2.238612383283331,130.2475,39.2925,-62.5725,54.442499999999995,54.8055,54.532,0.0,33.54,0.0,0.3468214179596602,175.0174682149779,161.1227454623619,160.3929337025886,152.6422234019367,150.7356628434255,5.665492467684705,5.481416043226987,-0.3323054268009861,0.0653326313544244,-2.319361339536188,-2.376172009650986,165.0716504550685,0.6049303741283888,167.5100153309525,160.2571547832327,177.0994153595638,171.4136635725842,169.5636735334392,175.7868832464969,-2.683421843902088,0.36,8.12,192.17,188.9425,189.9625,-1.01,2293.718956286049,2293.718956286049,29.36110675967675,30.17420580622574,42.81517098052367,40.55055104822875,13.03458295182666,695.0972271681801,696.0839999173968,149.5986737964601,50.70825963571366,37.69718905706981,28.99143447411915,166.189716302183,163.0812184806248,164.5419605008455,164.628423190922,163.1000376977297,160.9320606129683,162.5436335641519,164.6772336050437,164.549862926487,465.7775481640228,427.0797381524597,196.6678777482217,2293.718956286049,193.5021739735775,168.3454396265644,737.970693772253,721.0002388675581,95.2215,88.446,3276.7,3276.7,3276.7,3276.7,62.8,15.075,131.825,51.85,29.5,69.225,160.9,162.4,445.2,493.775,758.45,745.525,0.31,115.45,114.6075,115.4475,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,122.85,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,33586.11111111111,0.0,270.7888888888889,59.26,0.16377999999999998,19.653599999999997,-0.0,0.216
1080,1406,1406,1406,120.037203,2023-04-05 22:02:20.501871+00:00,0.0,33.54,2.895386133728103,758.5,20.17,115.2,77.25780411367523,115.2,9.76432548609358,0.0,17.7496409727075,60.0,100.0,0.0,65.60499999999999,65.60499999999999,70.0,120.0,40.0,20.17,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,28.9008840180804,5.442119958316278,2.201688295266944,129.455,39.235,-62.645,54.465,54.823,54.552,0.0,33.54,0.0,0.3472468065743781,174.3102850337028,161.0576847210199,160.361817698578,152.5743339975764,150.6960606993448,5.667522723152883,5.460050034702025,-0.3349462861713708,0.0602395430610052,-2.326718003981205,-2.385156018005167,165.0857941008057,0.5540139238260882,167.4845567612597,160.1411769507758,176.9127189644352,171.3372878278192,169.4533530369874,175.7218223928395,-2.720959684148866,0.36,8.12,192.05,188.775,189.805,-1.01,2293.718956286049,2293.718956286049,29.36110675967675,30.17420580622574,43.33832686058276,41.06654037337948,13.03458295182666,695.0972271681801,696.0839999173968,149.5986737964601,50.70825963571366,37.69718905706981,28.99143447411915,166.189716302183,163.0812184806248,164.5419605008455,164.628423190922,163.1000376977297,160.9320606129683,162.5436335641519,164.6772336050437,164.549862926487,465.7775481640228,427.0797381524597,196.6678777482217,2293.718956286049,193.5021739735775,168.3454396265644,737.970693772253,721.0002388675581,95.23,88.474,3276.7,3276.7,3276.7,3276.7,62.8,15.05,131.95,51.9,29.5,69.25,161.0,162.5,445.5,494.05,758.5,745.55,0.31,115.49,114.655,115.495,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,123.0,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,33601.66666666666,0.0,270.8333333333333,59.26,0.16384,19.660800000000002,-0.0,0.216
1081,1407,1407,1407,120.055854,2023-04-05 22:02:20.520522+00:00,0.0,33.54,2.894201825808043,758.55,20.185,115.2,79.59694950502555,115.2,10.21641494803029,0.0,18.24286794041137,60.0,100.0,0.0,65.49249999999999,65.49249999999999,70.0,120.0,40.0,20.185,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,28.85869916456775,5.500241245696,2.164764207250556,128.6625,39.1775,-62.7175,54.4875,54.8405,54.572,0.0,33.54,0.0,0.347672195189096,173.6031018524277,160.9926239796778,160.3307016945674,152.5064445932161,150.6564585552642,5.669552978621063,5.438684026177064,-0.3375871455417556,0.0551464547675859,-2.334074668426223,-2.394140026359348,165.0999377465429,0.5030974735237876,167.459098191567,160.0251991183189,176.7260225693066,171.2609120830541,169.3430325405356,175.6567615391821,-2.758497524395644,0.36,8.12,191.93,188.6075,189.6475,-1.01,2293.718956286049,2293.718956286049,29.36110675967675,30.17420580622574,43.86148274064186,41.58252969853021,13.03458295182666,695.0972271681801,696.0839999173968,149.5986737964601,50.70825963571366,37.69718905706981,28.99143447411915,166.189716302183,163.0812184806248,164.5419605008455,164.628423190922,163.1000376977297,160.9320606129683,162.5436335641519,164.6772336050437,164.549862926487,465.7775481640228,427.0797381524597,196.6678777482217,2293.718956286049,193.5021739735775,168.3454396265644,737.970693772253,721.0002388675581,95.26025,88.47475,3276.7,3276.7,3276.7,3276.7,62.8,15.025,132.075,51.95,29.5,69.275,161.1,162.6,445.8,494.3250000000001,758.55,745.575,0.31,115.53,114.7025,115.5425,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,123.15,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,33617.22222222222,0.0,270.8777777777778,59.26,0.16390000000000002,19.668000000000003,-0.0,0.216
