,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,elapsed_sec,_time,N1,N2,PR,Turbine_Exit,Power,ACC_NI_CH1_FFT,ACC_NI_CH1_RMS,ACC_NI_CH2_FFT,ACC_NI_CH2_RMS,ACC_NI_CH3_FFT,ACC_NI_CH3_RMS,CV_PLC_Control_Call,CV_PLC_Control_Mode,CV_PLC_Diag,CV_PLC_Fuel_Call,CV_PLC_Fuel_Signal_AO,CV_PLC_Fuel_Temp_Set,CV_PLC_N1_Max,CV_PLC_N2_Max,CV_PLC_Passive_kW,CV_PLC_Stage,CV_PLC_Target_N2,CV_PLC_Volt_Max,DO_PLC_Air_Valve,DO_PLC_Fuel_Enable,DO_PLC_Fuel_Heater,DO_PLC_Igniter,DO_PLC_System_Enable,D_NI_Displacement_Probe_1,FP_NI_Generator_Cooling_Inlet_1,FP_NI_Oil_Sump_Cooling_Inlet_1,FP_PLC_Fuel_1,FP_PLC_Oil_Inlet_1,F_PLC_Axial_Force_1,I_PLC_Phase_1,I_PLC_Phase_2,I_PLC_Phase_3,N_PLC_N1,N_PLC_N2,N_PLC_spare,P_NI_Bellmouth_2,P_NI_Combustor_Can_1,P_NI_Impeller_Exit_1,P_NI_Impeller_Exit_2,P_NI_Impeller_Exit_3,P_NI_Impeller_Exit_4,P_NI_Inlet_Mass_Flow_2,P_NI_Inlet_Mass_Flow_3,P_NI_LP_Inlet_1,P_NI_LP_Inlet_2,P_NI_LP_Outlet_1,P_NI_LP_Outlet_2,P_NI_Lab_Seal_Downstream_1,P_NI_Lab_Seal_Downstream_2,P_NI_Lab_Seal_Downstream_3,P_NI_Lab_Seal_Downstream_4,P_NI_Lab_Seal_Upstream_1,P_NI_Lab_Seal_Upstream_2,P_NI_Lab_Seal_Upstream_3,P_NI_Lab_Seal_Upstream_4,P_NI_Turbine_Diffuser_Exit_2,P_PLC_Bellmouth_1,P_PLC_Inlet_MF,P_PLC_PT_Exit_1,P_PLC_PT_Exit_2,P_PLC_PT_Exit_3,P_PLC_Turbine_Diffuser_Exit_1,T_NI_Bellmouth_3,T_NI_Bellmouth_4,T_NI_Generator_Cooling_Inlet_1,T_NI_Generator_Cooling_Outlet_1,T_NI_Generator_Stator_1,T_NI_Generator_Stator_2,T_NI_Inlet_2,T_NI_LP_Inlet_1,T_NI_LP_Inlet_2,T_NI_LP_Outlet_2,T_NI_N2_Front_Bearing_21,T_NI_Oil_Sump_Cooling_Inlet_1,T_NI_Oil_Sump_Cooling_Outlet_1,T_NI_PT_Exit_1,T_NI_PT_Exit_2,T_NI_PT_Exit_3,T_NI_PT_Exit_4,T_NI_PT_Outlet_Duct_3,T_NI_PT_Outlet_Duct_4,T_NI_PT_Outlet_Duct_5,T_NI_PT_Outlet_Duct_6,T_NI_PT_Outlet_Duct_7,T_NI_Recuperator_HP_Outlet_3,T_NI_Recuperator_HP_Outlet_4,T_NI_Seal_Bypass_1,T_NI_Seal_Bypass_2,T_NI_Seal_Bypass_3,T_NI_Seal_Bypass_4,T_NI_Turbine_Exit_1,T_NI_Turbine_Exit_2,T_PI_Engine_Frame_1,T_PI_Engine_Frame_2,T_PLC_15,T_PLC_16,T_PLC_Bellmouth_1,T_PLC_Bellmouth_2,T_PLC_Fuel_Inlet_1,T_PLC_Inlet_1,T_PLC_LP_Outlet_1,T_PLC_N2_Front_Bearing_1,T_PLC_Oil_Inlet_1,T_PLC_Oil_Outlet_1,T_PLC_PT_Outlet_Duct_1,T_PLC_PT_Outlet_Duct_2,T_PLC_Recuperator_HP_Outlet_1,T_PLC_Recuperator_HP_Outlet_2,T_PLC_Turbine_Exit_1,T_PLC_Turbine_Exit_2,VF_PLC_Fuel,V_PLC_Phase_1,V_PLC_Phase_2,V_PLC_Phase_3,cc_call,cc_control_mode,cc_et,cc_fuel_manual,cc_fuel_setpoint,cc_lb_set,cc_ll,cc_max_dec,cc_max_inc,cc_n2_setpoint,cc_stage,cv_control_mode,cv_et,cv_n1_max,cv_n2_max,cv_pid_d,cv_pid_i,cv_pid_p,cv_stage,cv_v_max,dt_CW_inv_mc_status,dt_i_mc,dt_n_mc,dt_pwr_mc,dt_u_mc,spare_420,I_PLC,kw_4wi,kw_dt,P_Impeller,P_BM,MF_Impeller,MF_Bellmouth,N1_krpm,P_PT_Exit,speed_ratio,P_Comb,T_Inlet,T_PT_exit,comp_eff_pt,T_PT_Duct,T_PT_Exit,T_Bypass,leakage,leakage_smooth,fuel_kgs,fuel_gph,fuel_energy,fuel_eff,T_LP_Inlet,T_HP_Outlet,recuperator_eff,T_HP_Inlet,T_LP_Outlet,P_LP_Inlet,P_LP_Outlet
1093,1419,1419,1419,121.55673000000002,2023-04-05 22:02:22.021398+00:00,0.0,33.78,2.8691065602982704,758.8333333333333,20.24,115.2,85.18931918766577,115.2,10.23856945023307,0.0,17.81387098238453,60.0,100.0,0.0,65.14166666666668,65.14166666666668,70.0,120.0,40.0,20.24,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,29.32273257656152,6.210004816582881,2.513491709663581,127.4583333333333,38.98666666666666,-62.765,54.56333333333333,54.919666666666664,54.62366666666667,0.0,33.78,0.0,0.3533894210777676,176.7429949677267,160.805927945472,158.8541060078572,151.7596611929694,150.0624264212063,5.400979317245634,5.384737290453183,-0.3738046444040783,0.0438284810616504,-2.389532597786251,-2.373517644941468,164.1325124276767,0.7067632742673382,166.9668991961112,159.787586010818,177.1673049395912,170.8196300257912,169.376977307415,175.1645620638388,-2.936189177969613,0.36,8.12,191.3216666666667,187.8916666666667,188.9483333333333,-1.01,2293.706408201928,2293.706408201928,29.37098435569462,30.24145761446982,42.31351461902443,40.72254746028728,12.87971378902689,695.9407040253755,697.777192506908,151.2383819324711,51.08674413105508,37.81958096883667,29.03440489626072,166.4068927630148,163.1827504485891,164.6721201050221,164.9303600280435,163.6895220608223,161.6972273452481,162.9801539497462,164.9989323721543,165.1028391213528,470.7526015005117,431.944057338475,198.2097956088893,2293.706408201928,195.1203255211884,170.5824199226103,738.4843149854087,722.3459170853291,95.4635,88.6065,3276.7,3276.7,3276.7,3276.7,62.8,14.9,133.1666666666667,52.21666666666667,29.53333333333333,69.45,161.75,163.2333333333333,448.7,496.9833333333333,758.8333333333333,745.6,0.26,115.7033333333333,114.8566666666666,115.7116666666667,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,124.4833333333333,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,33745.55555555555,0.0,271.6444444444444,59.26,0.16410666666666668,19.692800000000002,-0.0,5.392858303849408,0.3566947105388838,0.3137062218970794,0.33411040846684675,117.48311755233479,189.38722222222222,0.29322916666666665,0.9565060348758566,13.889856894513446,164.79803083616738,66.83969655743702,163.6257968062348,164.79803083616738,187.9708470175627,-5.058660202352659,-5.1037742065482385,0.0035403333333333333,4.121085958984628,152.23433333333332,12.935846710006285,696.8589482661417,462.09499804307995,55.973489348830675,164.79803083616738,142.2025242995689,-0.16498808167121395,-2.3815251213638593
1094,1420,1420,1420,121.583991,2023-04-05 22:02:22.048659+00:00,0.0,33.78,2.8688817611097406,758.8666666666667,20.24,115.2,84.0594665031437,115.2,10.05995496973501,0.0,17.63613170758325,60.0,100.0,0.0,65.10333333333334,65.10333333333334,70.0,120.0,40.0,20.24,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,29.30889066945361,5.807942256360981,2.455028568875601,127.3366666666667,39.01333333333334,-62.74,54.56666666666666,54.921333333333344,54.62533333333333,0.0,33.78,0.0,0.3533332697329888,176.5435692957231,160.8441157705763,158.9856418234091,151.7554181056471,149.9860508648834,5.384447255827338,5.370525518982801,-0.3622037267324201,0.0373206463237774,-2.401133490617192,-2.365656637331774,164.1240262411618,0.6982771992040302,166.8735511154957,159.6560501891723,176.9551499591182,170.7305249992175,169.1054191892299,175.0075674142033,-2.926003032846758,0.36,8.12,191.2833333333333,187.8733333333333,188.9366666666667,-1.01,2293.706408201928,2293.706408201928,29.37098435569462,30.24145761446982,41.71152705304581,40.13130970090133,12.87971378902689,695.9407040253755,697.777192506908,151.2383819324711,51.08674413105508,37.81958096883667,29.03440489626072,166.4068927630148,163.1827504485891,164.6721201050221,164.9303600280435,163.6895220608223,161.6972273452481,162.9801539497462,164.9989323721543,165.1028391213528,470.7526015005117,431.944057338475,198.2097956088893,2293.706408201928,195.1203255211884,170.5824199226103,738.4843149854087,722.3459170853291,95.499,88.624,3276.7,3276.7,3276.7,3276.7,62.8,14.9,133.2333333333333,52.23333333333333,29.56666666666666,69.5,161.8,163.2666666666667,448.9,497.1666666666667,758.8666666666667,745.6,0.26,115.7066666666667,114.8633333333333,115.7133333333333,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,124.5666666666667,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,33752.77777777778,0.0,271.7222222222222,59.26,0.16411333333333333,19.6936,-0.0,5.377486387405069,0.3566666348664944,0.31328579992497424,0.33409730896506207,118.13007407407393,189.36444444444444,0.29322916666666665,0.9558949408251677,13.889856894513446,164.79803083616738,66.833942073586,163.63968569512372,164.79803083616738,187.9708470175627,-4.99872407382951,-5.039538837375361,0.0035403333333333333,4.121085958984628,152.23433333333332,12.936372215641237,696.8589482661417,462.1908313764133,55.990315173868346,164.79803083616738,142.2358576329022,-0.16244154020432133,-2.3833950639744828
1095,1421,1421,1421,121.804516,2023-04-05 22:02:22.269184+00:00,0.0,33.78,2.868656961921211,758.9,20.24,115.2,82.9296138186216,115.2,9.881340489236946,0.0,17.45839243278196,60.0,100.0,0.0,65.065,65.065,70.0,120.0,40.0,20.24,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,29.29504876234571,5.405879696139081,2.39656542808762,127.215,39.04,-62.715,54.56999999999999,54.923,54.627,0.0,33.78,0.0,0.3532771183882101,176.3441436237196,160.8823035956806,159.117177638961,151.7511750183249,149.9096753085606,5.367915194409043,5.356313747512419,-0.3506028090607618,0.0308128115859043,-2.412734383448134,-2.357795629722081,164.1155400546469,0.6897911241407222,166.7802030348803,159.5245143675266,176.7429949786452,170.6414199726437,168.8338610710447,174.8505727645677,-2.915816887723903,0.36,8.12,191.245,187.855,188.925,-1.01,2293.706408201928,2293.706408201928,29.37098435569462,30.24145761446982,41.1095394870672,39.54007194151538,12.87971378902689,695.9407040253755,697.777192506908,151.2383819324711,51.08674413105508,37.81958096883667,29.03440489626072,166.4068927630148,163.1827504485891,164.6721201050221,164.9303600280435,163.6895220608223,161.6972273452481,162.9801539497462,164.9989323721543,165.1028391213528,470.7526015005117,431.944057338475,198.2097956088893,2293.706408201928,195.1203255211884,170.5824199226103,738.4843149854087,722.3459170853291,95.528,88.64359999999999,3276.7,3276.7,3276.7,3276.7,62.8,14.9,133.3,52.25,29.6,69.55000000000001,161.85,163.3,449.1,497.35,758.9,745.6,0.26,115.71,114.87,115.715,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,124.65,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,33760.0,0.0,271.8,59.26,0.16412000000000002,19.6944,-0.0,5.362114470960731,0.35663855919410503,0.31286465848509837,0.3340842089418777,118.67319806763268,189.3416666666667,0.29322916666666665,0.9552837509990353,13.889856894513446,164.79803083616738,66.82818726764842,163.6535745840126,164.79803083616738,187.9708470175627,-4.938787945306484,-4.96591228394085,0.0035403333333333333,4.121085958984628,152.23433333333332,12.93689772127619,696.8589482661417,462.2866647097467,56.00714187546138,164.79803083616738,142.26919096623556,-0.15989499873742874,-2.3852650065851075
1096,1422,1422,1422,121.808192,2023-04-05 22:02:22.272860+00:00,0.0,33.78,2.868432162732681,758.9333333333333,20.24,115.2,81.79976113409953,115.2,9.702726008738882,0.0,17.28065315798067,60.0,100.0,0.0,65.02666666666667,65.02666666666667,70.0,120.0,40.0,20.24,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,29.28120685523781,5.003817135917181,2.33810228729964,127.0933333333333,39.06666666666666,-62.69,54.57333333333332,54.924666666666674,54.62866666666667,0.0,33.78,0.0,0.3532209670434312,176.144717951716,160.9204914207849,159.2487134545129,151.7469319310026,149.8332997522377,5.351383132990748,5.342101976042038,-0.3390018913891035,0.0243049768480312,-2.424335276279076,-2.349934622112388,164.107053868132,0.6813050490774142,166.6868549542648,159.392978545881,176.5308399981722,170.55231494607,168.5623029528596,174.6935781149322,-2.905630742601049,0.36,8.12,191.2066666666667,187.8366666666667,188.9133333333333,-1.01,2293.706408201928,2293.706408201928,29.37098435569462,30.24145761446982,40.50755192108858,38.94883418212943,12.87971378902689,695.9407040253755,697.777192506908,151.2383819324711,51.08674413105508,37.81958096883667,29.03440489626072,166.4068927630148,163.1827504485891,164.6721201050221,164.9303600280435,163.6895220608223,161.6972273452481,162.9801539497462,164.9989323721543,165.1028391213528,470.7526015005117,431.944057338475,198.2097956088893,2293.706408201928,195.1203255211884,170.5824199226103,738.4843149854087,722.3459170853291,95.557,88.66319999999999,3276.7,3276.7,3276.7,3276.7,62.8,14.9,133.3666666666667,52.26666666666667,29.63333333333333,69.60000000000001,161.9,163.3333333333333,449.3,497.5333333333333,758.9333333333333,745.6,0.26,115.7133333333333,114.8766666666667,115.7166666666667,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,124.7333333333333,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,33760.0,0.0,271.85,59.26,0.16412666666666667,19.6952,-0.0,5.346742554516393,0.3566104835217156,0.3124427946679146,0.33407110839712245,119.11248953301111,189.3188888888889,0.29322916666666665,0.954672465374941,13.889856894513446,164.79803083616738,66.82243213958104,163.66746347290146,164.79803083616738,187.9708470175627,-4.87885181678358,-4.889209389373857,0.0035403333333333333,4.121085958984628,152.23433333333332,12.937423226911143,696.8589482661417,462.38249804308,56.02396945367826,164.79803083616738,142.30252429956892,-0.15734845727053617,-2.3871349491957323
1097,1423,1423,1423,122.05801300000002,2023-04-05 22:02:22.522681+00:00,0.0,33.78,2.8682073635441507,758.9666666666667,20.24,121.4,78.33857994343298,92.4,9.646888129300995,0.0,17.48128866466452,60.0,100.0,0.0,64.98833333333334,64.98833333333334,70.0,120.0,40.0,20.24,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,29.26736494812991,4.601754575695281,2.279639146511659,126.9716666666667,39.09333333333333,-62.665,54.57666666666667,54.92633333333334,54.63033333333333,0.0,33.78,0.0,0.3531648156986524,175.9452922797124,160.9586792458891,159.3802492700649,151.7426888436803,149.7569241959149,5.334851071572452,5.327890204571656,-0.3274009737174452,0.0177971421101581,-2.435936169110017,-2.342073614502695,164.0985676816171,0.6728189740141062,166.5935068736493,159.2614427242353,176.3186850176992,170.4632099194963,168.2907448346745,174.5365834652966,-2.895444597478193,0.36,8.12,191.1683333333333,187.8183333333333,188.9016666666666,-1.01,2293.706408201928,2293.706408201928,29.37098435569462,30.24145761446982,39.90556435510996,38.35759642274349,12.87971378902689,695.9407040253755,697.777192506908,151.2383819324711,51.08674413105508,37.81958096883667,29.03440489626072,166.4068927630148,163.1827504485891,164.6721201050221,164.9303600280435,163.6895220608223,161.6972273452481,162.9801539497462,164.9989323721543,165.1028391213528,470.7526015005117,431.944057338475,198.2097956088893,2293.706408201928,195.1203255211884,170.5824199226103,738.4843149854087,722.3459170853291,95.586,88.6828,3276.7,3276.7,3276.7,3276.7,62.8,14.9,133.4333333333333,52.28333333333333,29.66666666666666,69.65,161.95,163.3666666666667,449.5,497.7166666666666,758.9666666666667,745.6,0.26,115.7166666666667,114.8833333333333,115.7183333333333,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,124.8166666666667,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,33760.0,0.0,271.9,59.26,0.16413333333333335,19.696,-0.0,5.331370638072054,0.35658240784932616,0.31202020554315063,0.33405800733077157,119.4479484702092,189.29611111111106,0.2782537067545305,0.9540610839303606,13.889856894513446,164.79803083616738,66.81667668934054,163.68135236179037,164.79803083616738,187.9708470175627,-4.818915688260431,-4.811086044063866,0.0035403333333333333,4.121085958984628,152.23433333333332,12.937948732546097,696.8589482661417,462.4783313764133,56.04079790858751,164.79803083616738,142.33585763290222,-0.15480191580364355,-2.389004891806356
1098,1424,1424,1424,122.094911,2023-04-05 22:02:22.559579+00:00,0.0,33.78,2.867982564355621,759.0,20.24,127.6,74.87739875276642,69.6,9.591050249863107,0.0,17.68192417134836,60.0,100.0,0.0,64.95,64.95,70.0,120.0,40.0,20.24,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,29.28713910125406,3.759680121948769,2.35143598646408,126.85,39.12,-62.64,54.58,54.928000000000004,54.632,0.0,33.78,0.0,0.3529555243364624,175.6270598642127,160.7974417666521,159.3844923610201,151.6069100535647,149.6890348146634,5.419251639594611,5.374005964031346,-0.326552126058842,0.0251538248720155,-2.399435797271542,-2.347841756548876,163.9415732371038,0.6303885988915265,166.4959157028165,159.1214207291949,176.2635247263505,170.3953203779678,168.2525569770905,174.4347491043106,-2.897142288357629,0.36,8.12,191.13,187.8,188.89,-1.01,2293.706184129501,2293.706184129501,29.38315872932174,30.24868742810818,39.43257415605481,39.03483240526801,12.92174953278236,696.0204623211159,697.9806696563458,151.4380648765463,51.1348915623068,37.83690123240472,29.03417511247985,166.5130473330898,163.2726129403664,164.6993149811314,164.9599392974095,163.754879209145,161.7543037004364,163.0259819952118,165.0962175979296,165.1585139857395,471.3549519098896,432.5456979147039,198.3617306561417,2293.706184129501,195.3104002423332,170.8301816456486,738.5462257333484,722.4955663261314,95.615,88.7024,3276.7,3276.7,3276.7,3276.7,62.8,14.9,133.5,52.3,29.7,69.7,162.0,163.4,449.7,497.9,759.0,745.6,0.26,115.72,114.89,115.72,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,124.9,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,33760.0,0.0,271.95,59.26,0.16414,19.6968,-0.0,5.396628801812978,0.3564777621682312,0.3137861788710957,0.33398463072440415,119.37646376811578,189.2733333333333,0.2647335423197492,0.9530407717326185,13.910874766391181,164.86122863799926,66.79714271565216,163.73926546467098,164.86122863799926,188.1674375147078,-4.814009774234603,-4.733969386225189,0.0035403333333333333,4.121085958984628,152.23433333333332,12.93847423818105,697.0005659887308,462.87516245614836,56.095557036954126,164.86122863799926,142.46903243827313,-0.15069915059341324,-2.3736387769102087
1102,1428,1428,1428,122.615393,2023-04-05 22:02:23.080061+00:00,0.0,33.78,2.863429558351838,759.0,20.232,127.6,67.58914155891983,69.6,9.624671184613929,0.0,18.31369762867142,60.0,100.0,0.0,64.966,64.966,70.0,120.0,40.0,20.232,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,29.34593424986685,1.737265451449306,2.610314880181986,127.09,38.992,-61.136,54.56399999999999,54.912,54.616,0.0,33.78,0.0,0.3522337243778906,175.0185994953627,160.3307016946332,159.1935532796198,151.1588400478601,149.5057334850952,5.65215079228282,5.501563892223272,-0.3305700048660849,0.0406594485524181,-2.299894473593461,-2.378908048241287,163.5113235962761,0.5540139237678702,166.2336924694591,158.7726386679967,176.0640990584295,170.1950462304076,168.1210210234273,174.176768722661,-2.844061146092902,0.352,8.12,190.65,187.32,188.466,-1.01,2293.70551191222,2293.70551191222,29.41968185020311,30.27037686902326,38.67578985204288,41.56533006895113,13.04785676404879,696.2597372083376,698.591101104659,152.037113708772,51.27933385606197,37.88886202310888,29.03348576113726,166.8315110433149,163.5422004156983,164.7808996094592,165.0486771055077,163.9509506541133,161.9255327660014,163.1634661316085,165.3880732752554,165.3255385788997,473.162003138023,434.3506196433906,198.8175357978988,2293.70551191222,195.8806244057677,171.5734668147636,738.7319579771672,722.9445140485385,95.715,88.886,3276.7,3276.7,3276.7,3276.7,62.72,14.9,133.82,52.38,29.7,69.78,162.16,163.56,450.58,498.78,759.0,745.6,0.26,115.704,114.858,115.704,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,125.38,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,33760.0,0.0,272.15,59.26,0.164092,19.691039999999997,-0.0,5.576857342253046,0.3521168621889453,0.3185901453292758,0.3318700191868287,119.03581320450868,188.812,0.2647335423197492,0.9524590090038937,13.973928382024395,165.05082204349503,66.63930554374087,163.92467143997948,165.05082204349503,188.75720900614337,-4.750410112219597,-4.659003377214109,0.0035403333333333333,4.121085958984628,152.23433333333332,12.934690597609386,697.4254191564983,464.2181556953534,56.28735958490877,165.05082204349503,142.928556854386,-0.1449552781568334,-2.339401260917374
1103,1429,1429,1429,122.645042,2023-04-05 22:02:23.109710+00:00,0.0,33.78,2.8622913068508926,759.0,20.23,121.4,67.40619415266309,92.4,9.697319531427222,0.0,18.4289488506491,60.0,100.0,0.0,64.97,64.97,70.0,120.0,40.0,20.23,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,29.34540693910717,2.241074142189382,2.653803254042628,127.15,38.96,-60.76,54.56,54.908,54.612,0.0,33.78,0.0,0.3521397985058886,175.3648363730118,160.3476740603256,158.9898849253537,151.1181064125024,149.5261002992814,5.631848240904549,5.490774542036128,-0.3371344266491377,0.0340950239472483,-2.309854265430806,-2.392669913795153,163.5520572889882,0.6049303740119527,166.2642427486003,158.8439225919199,176.0301542645552,170.1984407074328,168.104048642516,174.2242914239696,-2.785886931189867,0.35,8.12,190.53,187.2,188.36,-1.01,2293.70551191222,2293.70551191222,29.41968185020311,30.27037686902326,39.33797614519638,42.06411978506069,13.04785676404879,696.2597372083376,698.591101104659,152.037113708772,51.27933385606197,37.88886202310888,29.03348576113726,166.8315110433149,163.5422004156983,164.7808996094592,165.0486771055077,163.9509506541133,161.9255327660014,163.1634661316085,165.3880732752554,165.3255385788997,473.162003138023,434.3506196433906,198.8175357978988,2293.70551191222,195.8806244057677,171.5734668147636,738.7319579771672,722.9445140485385,95.73916666666668,88.90616666666666,3276.7,3276.7,3276.7,3276.7,62.7,14.9,133.9,52.4,29.7,69.8,162.2,163.6,450.8,499.0,759.0,745.6,0.26,115.7,114.85,115.7,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,125.5,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,33760.0,0.0,272.2,59.26,0.16408,19.6896,-0.0,5.561311391470339,0.3510698992529443,0.3181735703193189,0.33137811193796607,118.85490499194829,188.6966666666667,0.2782537067545305,0.9540316058214448,13.973928382024395,165.05082204349503,66.61014768072057,163.9380047733128,165.05082204349503,188.75720900614337,-4.6941664789981825,-4.580282409891475,0.0035403333333333333,4.121085958984628,152.23433333333332,12.933744687466472,697.4254191564983,464.3281556953534,56.30688612764177,165.05082204349503,142.968556854386,-0.1515197013509447,-2.3512620896129794
1104,1430,1430,1430,122.675451,2023-04-05 22:02:23.140119+00:00,0.0,33.78,2.862258409408669,759.0333333333333,20.22666666666667,115.2,67.22324674640635,115.2,9.769967878240518,0.0,18.54420007262678,60.0,100.0,0.0,64.97166666666666,64.97166666666666,70.0,120.0,40.0,20.22666666666667,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,29.3448796283475,2.744882832929457,2.697291627903271,127.1566666666667,38.98333333333333,-61.50833333333333,54.55333333333333,54.903,54.612,0.0,33.78,0.0,0.3520458726338867,175.711073250661,160.3646464260179,158.7862165710877,151.0773727771447,149.5464671134675,5.611545689526279,5.479985191848984,-0.3436988484321904,0.0275305993420786,-2.319814057268151,-2.40643177934902,163.5927909817003,0.6558468242560351,166.2947930277414,158.9152065158432,175.9962094706808,170.201835184458,168.0870762616046,174.2718141252781,-2.727712716286832,0.35,8.12,190.525,187.2,188.355,-1.01,2293.70551191222,2293.70551191222,29.41968185020311,30.27037686902326,40.00016243834988,42.56290950117025,13.04785676404879,696.2597372083376,698.591101104659,152.037113708772,51.27933385606197,37.88886202310888,29.03348576113726,166.8315110433149,163.5422004156983,164.7808996094592,165.0486771055077,163.9509506541133,161.9255327660014,163.1634661316085,165.3880732752554,165.3255385788997,473.162003138023,434.3506196433906,198.8175357978988,2293.70551191222,195.8806244057677,171.5734668147636,738.7319579771672,722.9445140485385,95.76333333333334,88.92633333333333,3276.7,3276.7,3276.7,3276.7,62.68333333333334,14.91666666666667,134.0,52.41666666666666,29.71666666666667,69.8,162.2166666666667,163.6333333333333,451.0333333333334,499.2166666666667,759.0333333333333,745.6166666666667,0.26,115.69,114.84,115.6916666666667,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,125.5833333333333,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,33760.0,0.0,272.25,59.26,0.16406833333333332,19.6882,-0.0,5.5457654406876316,0.35102293631694337,0.31775629368035396,0.3313560294039918,119.1128888888887,188.69333333333336,0.29322916666666665,0.9552364158035789,13.98226171535773,165.05082204349503,66.61491252662123,163.94633810664615,165.05082204349503,188.75720900614337,-4.659014208234678,-4.483781148446009,0.0035403333333333333,4.121085958984628,152.23433333333332,12.932825052605304,697.4254191564983,464.44065569535337,56.32729159639286,165.05082204349503,143.01855685438602,-0.1580841245450559,-2.3631229183085853
1105,1431,1431,1431,122.851772,2023-04-05 22:02:23.316440+00:00,0.0,33.78,2.862225511966445,759.0666666666667,20.22333333333333,123.4666666666666,69.11682391167153,123.4666666666666,10.27371107553145,0.0,19.24499740300383,60.0,100.0,0.0,64.97333333333333,64.97333333333333,70.0,120.0,40.0,20.22333333333333,60.0,0.0,145.0,0.0,1.0,1.0,0.0,1.0,29.34435231758782,3.248691523669533,2.740780001763913,127.1633333333333,39.00666666666667,-62.25666666666667,54.54666666666665,54.898,54.612,0.0,33.78,0.0,0.3519519467618848,176.0573101283102,160.3816187917103,158.5825482168216,151.0366391417869,149.5668339276537,5.591243138148008,5.46919584166184,-0.3502632702152432,0.0209661747369089,-2.329773849105496,-2.420193644902888,163.6335246744124,0.7067632745001177,166.3253433068825,158.9864904397665,175.9622646768064,170.2052296614833,168.0701038806933,174.3193368265866,-2.669538501383797,0.35,8.12,190.52,187.2,188.35,-1.01,2293.70551191222,2293.70551191222,29.41968185020311,30.27037686902326,40.66234873150338,43.06169921727981,13.04785676404879,696.2597372083376,698.591101104659,152.037113708772,51.27933385606197,37.88886202310888,29.03348576113726,166.8315110433149,163.5422004156983,164.7808996094592,165.0486771055077,163.9509506541133,161.9255327660014,163.1634661316085,165.3880732752554,165.3255385788997,473.162003138023,434.3506196433906,198.8175357978988,2293.70551191222,195.8806244057677,171.5734668147636,738.7319579771672,722.9445140485385,95.7875,88.9465,3276.7,3276.7,3276.7,3276.7,62.66666666666667,14.93333333333333,134.1,52.43333333333333,29.73333333333333,69.8,162.2333333333333,163.6666666666667,451.2666666666667,499.4333333333333,759.0666666666667,745.6333333333333,0.26,115.68,114.83,115.6833333333333,60.0,50.0,231.0,53.0,0.0,0.0,3.0,0.5,0.5,34.0,30.0,100.0,125.6666666666667,120.0,40.0,0.0,0.1,2.0,60.0,145.0,10.0,0.0,33760.0,0.0,272.3,59.26,0.16405666666666666,19.686799999999998,-0.0,5.530219489904924,0.3509759733809424,0.3173383126443743,0.33133394537616806,119.64802576489514,188.69000000000003,0.27359611231101527,0.9564412534810619,13.990595048691059,165.05082204349503,66.61967784238327,163.95467143997948,165.05082204349503,188.75720900614337,-4.623861937471294,-4.365316801032301,0.0035403333333333333,4.121085958984628,152.23433333333332,12.931905417744135,697.4254191564983,464.55315569535344,56.34769770265062,165.05082204349503,143.068556854386,-0.16464854773916715,-2.374983747004192
